threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
2.05,0.9348199,0.8188,0.842943201,0.7836,0.812189055,0.146
0.16,0.99656945,0.7735,0.694109297,0.978,0.811955168,0.431
2.07,0.9348199,0.8187,0.843797195,0.7822,0.811831863,0.1448
0.15,0.99656945,0.773,0.69356211,0.9782,0.811649519,0.4322
0.12,0.99656945,0.7726,0.692786421,0.9796,0.811599006,0.4344
2.06,0.9348199,0.8184,0.843251401,0.7822,0.811579166,0.1454
0.11,0.99656945,0.7723,0.692329425,0.9802,0.811491017,0.4356
0.14,0.99656945,0.7725,0.693016008,0.9784,0.811344224,0.4334
0.13,0.99656945,0.7724,0.692808607,0.9788,0.811339523,0.434
2.08,0.93310463,0.8183,0.843810758,0.7812,0.8112992,0.1446
0.1,0.99656945,0.7714,0.691396333,0.9804,0.810918114,0.4376
0.08,0.99656945,0.7711,0.690888607,0.9812,0.810842079,0.439
2.09,0.9313894,0.8178,0.843939394,0.7798,0.810602911,0.1442
0.09,0.99656945,0.7709,0.690909091,0.9804,0.810582885,0.4386
0.07,0.99656945,0.7704,0.690208216,0.9812,0.810373307,0.4404
0.06,0.99656945,0.77,0.689660017,0.9818,0.810199703,0.4418
2.1,0.9313894,0.8175,0.844285404,0.7786,0.810113412,0.1436
2.11,0.9313894,0.8175,0.844883771,0.7778,0.809955222,0.1428
0.04,0.99656945,0.7692,0.688673956,0.9826,0.809790671,0.4442
0.03,0.99656945,0.7691,0.688471775,0.983,0.809786638,0.4448
0.02,0.99656945,0.769,0.688269877,0.9834,0.809782609,0.4454
0.05,0.99656945,0.7692,0.68888577,0.9818,0.809665182,0.4434
0.01,0.99656945,0.7683,0.68759614,0.9834,0.809316106,0.4468
2.12,0.9313894,0.817,0.8448651,0.7766,0.80929554,0.1426
0,0.99656945,0.7681,0.687403886,0.9834,0.809182918,0.4472
2.13,0.9313894,0.8169,0.844981494,0.7762,0.809131659,0.1424
2.14,0.9313894,0.8166,0.844880174,0.7756,0.808759124,0.1424
2.15,0.9313894,0.8164,0.844812554,0.7752,0.808510638,0.1424
2.16,0.9313894,0.8163,0.844778722,0.775,0.808386357,0.1424
2.17,0.9313894,0.8162,0.845045832,0.7744,0.808182008,0.142
2.18,0.9313894,0.8161,0.845162699,0.774,0.808017538,0.1418
2.19,0.9313894,0.8157,0.845027322,0.7732,0.807519582,0.1418
2.2,0.9296741,0.8156,0.845144357,0.7728,0.807354785,0.1416
2.21,0.9296741,0.8156,0.845446585,0.7724,0.807274247,0.1412
2.22,0.9296741,0.8154,0.845833333,0.7714,0.806903766,0.1406
2.23,0.9296741,0.8152,0.845765687,0.771,0.806654112,0.1406
2.26,0.9296741,0.8151,0.846797271,0.7694,0.806245415,0.1392
2.24,0.9296741,0.8149,0.845967919,0.77,0.806198304,0.1402
2.27,0.92624354,0.8149,0.846882573,0.7688,0.805954503,0.139
2.25,0.9296741,0.8147,0.846052342,0.7694,0.805907615,0.14
2.29,0.92281306,0.815,0.847682119,0.768,0.80587618,0.138
2.28,0.92624354,0.8147,0.846968026,0.7682,0.805663346,0.1388
2.3,0.92281306,0.8144,0.847480106,0.7668,0.805123898,0.138
2.31,0.9193825,0.8141,0.847840532,0.7656,0.804624277,0.1374
2.32,0.91595197,0.8139,0.848081615,0.7648,0.804290672,0.137
2.34,0.91595197,0.8139,0.848855301,0.7638,0.80408464,0.136
2.33,0.91595197,0.8136,0.848134991,0.764,0.803872054,0.1368
2.35,0.91595197,0.8137,0.848788081,0.7634,0.803832789,0.136
2.38,0.91595197,0.8136,0.849687779,0.762,0.803458456,0.1348
2.37,0.91595197,0.8135,0.849186901,0.7624,0.803456634,0.1354
2.36,0.91595197,0.8134,0.848687138,0.7628,0.803454814,0.136
2.39,0.91595197,0.8133,0.849743246,0.7612,0.803038295,0.1346
2.4,0.91595197,0.8131,0.849832402,0.7606,0.802744063,0.1344
2.41,0.91595197,0.813,0.850268577,0.7598,0.802492607,0.1338
2.42,0.91595197,0.8129,0.850548958,0.7592,0.802282574,0.1334
2.86,0.8936535,0.8194,0.88630866,0.7328,0.802277206,0.094
2.83,0.8987993,0.8187,0.882225953,0.7356,0.802268513,0.0982
2.64,0.9108062,0.8154,0.864203233,0.7484,0.802143623,0.1176
2.72,0.9056604,0.8169,0.872560545,0.7422,0.802118232,0.1084
2.71,0.9056604,0.8167,0.871452029,0.743,0.802115945,0.1096
2.63,0.9108062,0.8152,0.86330106,0.749,0.802098951,0.1186
2.81,0.90222985,0.8181,0.879503698,0.7372,0.802089,0.101
2.43,0.9125214,0.8129,0.851336178,0.7582,0.802073416,0.1324
2.69,0.90737563,0.8162,0.868875408,0.7448,0.802067629,0.1124
2.68,0.90737563,0.816,0.867783985,0.7456,0.802065404,0.1136
2.85,0.8987993,0.819,0.884893822,0.7334,0.802055993,0.0954
2.8,0.90222985,0.818,0.879113019,0.7374,0.802044812,0.1014
2.79,0.90222985,0.8178,0.87815326,0.738,0.801999565,0.1024
2.73,0.9056604,0.8169,0.873086885,0.7416,0.801989835,0.1078
2.44,0.9125214,0.8129,0.851652057,0.7578,0.801989629,0.132
2.66,0.90737563,0.8155,0.865415798,0.7472,0.801974885,0.1162
2.75,0.9056604,0.8172,0.874940898,0.7402,0.801950163,0.1058
2.74,0.9056604,0.8171,0.874380165,0.7406,0.801949107,0.1064
2.65,0.90737563,0.8154,0.865046296,0.7474,0.80193133,0.1166
2.61,0.9108062,0.8148,0.86183908,0.7498,0.801925134,0.1202
2.47,0.9125214,0.8131,0.852987599,0.7566,0.80190779,0.1304
2.7,0.9056604,0.8163,0.870114674,0.7436,0.801897983,0.111
2.62,0.9108062,0.8148,0.86200552,0.7496,0.801882756,0.12
2.78,0.90222985,0.8176,0.877555873,0.7382,0.801868347,0.103
2.45,0.9125214,0.8129,0.852126941,0.7572,0.801863814,0.1314
2.67,0.90737563,0.8156,0.866465397,0.7462,0.80184827,0.115
2.6,0.9108062,0.8145,0.860747878,0.7504,0.801795064,0.1214
2.84,0.8987993,0.8186,0.88367052,0.7338,0.801791958,0.0966
2.89,0.89022297,0.8195,0.889159562,0.73,0.801757276,0.091
2.88,0.89022297,0.8193,0.887970838,0.7308,0.801755348,0.0922
2.82,0.90222985,0.8179,0.879808841,0.7364,0.801741971,0.1006
2.9,0.89022297,0.8196,0.889946315,0.7294,0.801714663,0.0902
2.46,0.9125214,0.8128,0.852252252,0.7568,0.801694915,0.1312
2.76,0.90222985,0.8171,0.875621891,0.7392,0.801648411,0.105
2.92,0.8885077,0.8199,0.892130424,0.7278,0.801630135,0.088
2.53,0.9108062,0.8135,0.856169052,0.7536,0.801616849,0.1266
2.49,0.9125214,0.8129,0.853240009,0.7558,0.801569626,0.13
2.87,0.89022297,0.8189,0.886545455,0.7314,0.801534247,0.0936
2.54,0.9108062,0.8135,0.85665529,0.753,0.801490154,0.126
2.77,0.90222985,0.8171,0.876335153,0.7384,0.801476175,0.1042
2.5,0.9108062,0.8129,0.853719195,0.7552,0.801443277,0.1294
2.93,0.8885077,0.8199,0.893094126,0.7268,0.801411401,0.087
2.48,0.9125214,0.8127,0.852854886,0.7558,0.801399639,0.1304
2.59,0.9108062,0.8139,0.859400046,0.7506,0.801323796,0.1228
2.55,0.9108062,0.8134,0.856947608,0.7524,0.801277955,0.1256
2.51,0.9108062,0.8129,0.854520734,0.7542,0.801232338,0.1284
2.52,0.9108062,0.8129,0.854842368,0.7538,0.801147837,0.128
2.58,0.9108062,0.8136,0.858645929,0.7508,0.801109688,0.1236
2.56,0.9108062,0.8133,0.857240593,0.7518,0.80106553,0.1252
2.91,0.89022297,0.8192,0.890410959,0.728,0.801056338,0.0896
2.57,0.9108062,0.8132,0.857697579,0.751,0.800810407,0.1246
2.94,0.8885077,0.8195,0.893569845,0.7254,0.800750635,0.0864
2.95,0.8850772,0.8195,0.894347075,0.7246,0.800574522,0.0856
2.96,0.8799314,0.8194,0.894710826,0.724,0.800353748,0.0852
2.98,0.8747856,0.8196,0.89692002,0.7222,0.800132949,0.083
2.97,0.87821615,0.8193,0.895859162,0.7226,0.799955718,0.084
2.99,0.8747856,0.8193,0.897633873,0.7208,0.799556295,0.0822
3,0.8747856,0.8196,0.8995,0.7196,0.799555556,0.0804
3,0.8747856,0.8196,0.8995,0.7196,0.799555556,0.0804
3.01,0.8747856,0.8194,0.900250627,0.7184,0.799110122,0.0796
3.02,0.8747856,0.8195,0.901281085,0.7176,0.799020154,0.0786
3.03,0.8730703,0.8196,0.902316213,0.7168,0.798930004,0.0776
3.05,0.8730703,0.8195,0.903714936,0.7152,0.798481634,0.0762
3.04,0.8730703,0.8193,0.902648172,0.7158,0.798438371,0.0772
3.06,0.8696398,0.8193,0.903870478,0.7146,0.798168212,0.076
3.07,0.864494,0.8185,0.904290429,0.7124,0.796957154,0.0754
3.08,0.864494,0.8182,0.904422979,0.7116,0.796507723,0.0752
3.09,0.864494,0.818,0.904580153,0.711,0.796192609,0.075
3.1,0.8610635,0.8177,0.905539954,0.7094,0.795559045,0.074
3.11,0.8610635,0.8166,0.905273938,0.7072,0.794071413,0.074
3.12,0.8610635,0.8163,0.906033376,0.7058,0.793479483,0.0732
3.13,0.85763294,0.8159,0.906773114,0.7042,0.792750197,0.0724
3.14,0.8559177,0.8145,0.906645979,0.7012,0.790797338,0.0722
3.15,0.85248715,0.8144,0.907676349,0.7,0.790424571,0.0712
