threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
1.33,0.7280483,0.7554,0.73630644,0.7958,0.764898116,0.285,,,,,,,,
1.34,0.7269885,0.7552,0.73647146,0.7948,0.764524817,0.2844,,,,,,,,
1.37,0.72486883,0.7554,0.738157404,0.7916,0.763945184,0.2808,,,,,,,,
1.35,0.7258227,0.7549,0.736763886,0.7932,0.763941057,0.2834,,,,,,,,
1.39,0.7232791,0.756,0.740060015,0.7892,0.763840496,0.2772,,,,,,,,
1.38,0.7246569,0.7556,0.738967838,0.7904,0.763819095,0.2792,,,,,,,,
1.36,0.72555774,0.755,0.737341772,0.7922,0.763787119,0.2822,,,,,,,,
1.41,0.7226962,0.756,0.741236336,0.7866,0.763244712,0.2746,,,,,,,,
1.42,0.7217953,0.756,0.741600604,0.7858,0.763060789,0.2738,,,,,,,,
1.4,0.7226962,0.7554,0.740308619,0.7868,0.762846616,0.276,,,,,,,,
1.43,0.7194107,0.756,0.742149073,0.7846,0.762784367,0.2726,,,,,,,,
1.44,0.71612525,0.7563,0.74358487,0.7824,0.762498782,0.2698,,,,,,,,
1.47,0.71495944,0.7574,0.747119816,0.7782,0.76234326,0.2634,,,,,,,,
1.45,0.7155424,0.7564,0.744563144,0.7806,0.762155829,0.2678,,,,,,,,
1.46,0.71495944,0.7566,0.745503253,0.7792,0.761979269,0.266,,,,,,,,
1.48,0.7140056,0.757,0.747400847,0.7764,0.761624485,0.2624,,,,,,,,
1.49,0.7138996,0.7573,0.748311137,0.7754,0.761614773,0.2608,,,,,,,,
1.51,0.71246886,0.7577,0.750340004,0.7724,0.76121021,0.257,,,,,,,,
1.5,0.71252185,0.7573,0.749273397,0.7734,0.761145557,0.2588,,,,,,,,
1.52,0.711674,0.7575,0.750730282,0.771,0.760730143,0.256,,,,,,,,
1.57,0.70966035,0.7592,0.756025286,0.7654,0.760683761,0.247,,,,,,,,
1.54,0.7103492,0.7576,0.75245002,0.7678,0.760047515,0.2526,,,,,,,,
1.53,0.7103492,0.7571,0.751123266,0.769,0.759956517,0.2548,,,,,,,,
1.58,0.7090774,0.7589,0.756692445,0.7632,0.759932291,0.2454,,,,,,,,
1.56,0.7099253,0.7582,0.7545347,0.7654,0.759928515,0.249,,,,,,,,
1.63,0.70393723,0.7605,0.761809045,0.758,0.759899749,0.237,,,,,,,,
1.55,0.7102432,0.7576,0.753045187,0.7666,0.759762141,0.2514,,,,,,,,
1.62,0.70499706,0.76,0.760625501,0.7588,0.759711654,0.2388,,,,,,,,
1.6,0.7072227,0.7592,0.758167331,0.7612,0.759680639,0.2428,,,,,,,,
