threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
2.41,0.8818782,0.8146,0.847087379,0.7678,0.805497272,0.1386
3,0.8471509,0.8225,0.891668691,0.7342,0.805308764,0.0892
3,0.8471509,0.8225,0.891668691,0.7342,0.805308764,0.0892
2.98,0.84935194,0.8221,0.889668522,0.7354,0.805211869,0.0912
2.43,0.8813891,0.8145,0.847667477,0.7668,0.805208443,0.1378
2.99,0.84861827,0.8222,0.8904508,0.7348,0.805172036,0.0904
2.5,0.8784544,0.8152,0.8514719,0.7636,0.805145508,0.1332
2.44,0.8811445,0.8145,0.848283499,0.766,0.805044666,0.137
2.47,0.87918806,0.8148,0.849933304,0.7646,0.805011581,0.135
2.89,0.8601125,0.8204,0.880703422,0.7412,0.804952215,0.1004
2.49,0.87869895,0.8149,0.850746269,0.7638,0.804932027,0.134
2.45,0.8806554,0.8144,0.848249889,0.7658,0.804919067,0.137
2.51,0.8782098,0.8151,0.851909761,0.7628,0.804896064,0.1326
2.52,0.8777207,0.8151,0.852067039,0.7626,0.804854881,0.1324
2.48,0.87869895,0.8147,0.850055617,0.7642,0.804844655,0.1348
2.46,0.8794326,0.8144,0.848713398,0.7652,0.804795961,0.1364
3.01,0.8451944,0.8221,0.89251767,0.7324,0.804569922,0.0882
2.87,0.8610907,0.8198,0.879089616,0.7416,0.80451291,0.102
2.88,0.8606016,0.8197,0.879240807,0.7412,0.804340749,0.1018
2.53,0.8767425,0.8147,0.852092191,0.7616,0.804308797,0.1322
2.83,0.8640254,0.819,0.87547081,0.7438,0.804282007,0.1058
2.86,0.8613353,0.8193,0.877869822,0.7418,0.804119241,0.1032
2.84,0.86378086,0.8189,0.876150035,0.7428,0.803983115,0.105
2.82,0.86427,0.8185,0.87426557,0.744,0.803889789,0.107
2.85,0.86329174,0.8189,0.876683203,0.7422,0.803855735,0.1044
2.54,0.8760088,0.8144,0.852624495,0.7602,0.803764009,0.1314
3.02,0.8447053,0.8215,0.892551893,0.731,0.803738318,0.088
2.73,0.8696503,0.8169,0.866189046,0.7496,0.803688217,0.1158
2.64,0.8718513,0.8154,0.858246252,0.7556,0.803658796,0.1248
2.61,0.8733187,0.8151,0.856690061,0.7568,0.803652968,0.1266
2.8,0.86549276,0.8178,0.87143525,0.7456,0.80362147,0.11
2.63,0.87234044,0.8153,0.857888763,0.7558,0.803615098,0.1252
2.55,0.8755197,0.8144,0.853258427,0.7594,0.803597884,0.1306
2.66,0.87111765,0.8156,0.859617138,0.7544,0.803579037,0.1232
2.79,0.8659819,0.8177,0.871058164,0.7458,0.803577201,0.1104
2.62,0.8730741,0.8151,0.85701337,0.7564,0.803569531,0.1262
2.75,0.8679384,0.8171,0.867780097,0.7482,0.803565675,0.114
2.77,0.8674493,0.8173,0.869039311,0.7472,0.803527261,0.1126
2.6,0.8738078,0.8148,0.855786618,0.7572,0.803480475,0.1276
2.74,0.86891663,0.8168,0.866496992,0.749,0.803475649,0.1154
2.56,0.8742969,0.8144,0.853735374,0.7588,0.803473105,0.13
2.65,0.8713622,0.8153,0.858703072,0.7548,0.803406067,0.1242
2.78,0.86671555,0.8173,0.86955509,0.7466,0.803400409,0.112
2.76,0.8679384,0.817,0.867920149,0.7478,0.803394929,0.1138
2.72,0.8696503,0.8165,0.865389056,0.7496,0.803343693,0.1166
2.67,0.87111765,0.8156,0.860603291,0.7532,0.803327645,0.122
2.58,0.8738078,0.8144,0.854373309,0.758,0.803306486,0.1292
2.81,0.8645145,0.8177,0.872275603,0.7444,0.803280458,0.109
2.59,0.8738078,0.8143,0.854660348,0.7574,0.803096172,0.1288
2.57,0.8738078,0.8141,0.8537959,0.758,0.803051171,0.1298
2.68,0.8708731,0.8154,0.860704483,0.7526,0.803030303,0.1218
2.69,0.87062854,0.8155,0.861728961,0.7516,0.802905672,0.1206
2.71,0.86989486,0.8158,0.863657301,0.75,0.802825947,0.1184
3.03,0.84250426,0.8209,0.892970855,0.7292,0.802818452,0.0874
2.7,0.8701394,0.8154,0.862528736,0.7504,0.802566845,0.1196
3.04,0.8410369,0.8208,0.893716249,0.7282,0.802512674,0.0866
3.05,0.8381022,0.8204,0.89380531,0.7272,0.801940891,0.0864
3.06,0.837124,0.8204,0.894581281,0.7264,0.801766004,0.0856
3.08,0.8351675,0.8204,0.896142433,0.7248,0.801415303,0.084
3.09,0.83321106,0.8204,0.896534653,0.7244,0.801327434,0.0836
3.07,0.83614576,0.8201,0.895087633,0.7252,0.801237432,0.085
3.1,0.8312546,0.8202,0.896876549,0.7236,0.800974098,0.0832
3.11,0.8290536,0.8198,0.897563401,0.722,0.800266016,0.0824
3.12,0.8283199,0.8195,0.898279731,0.7206,0.799689269,0.0816
3.13,0.8261188,0.8185,0.898224556,0.7184,0.798310923,0.0814
3.14,0.8234287,0.8182,0.898746867,0.7172,0.797775306,0.0808
3.15,0.8217168,0.8178,0.899446958,0.7156,0.797059479,0.08
3.16,0.81853753,0.8178,0.900857719,0.7142,0.796742526,0.0786
3.17,0.81780386,0.8174,0.900960081,0.7132,0.796159857,0.0784
3.18,0.8163365,0.8169,0.90124082,0.7118,0.795396134,0.078
3.19,0.8153583,0.8167,0.902005585,0.7106,0.794943506,0.0772
3.2,0.8134018,0.8168,0.90264362,0.7102,0.794940676,0.0766
3.21,0.81315726,0.8169,0.903488668,0.7096,0.794891901,0.0758
3.22,0.812179,0.8167,0.904057157,0.7086,0.794483687,0.0752
3.23,0.80973345,0.8162,0.904347826,0.7072,0.793714927,0.0748
3.24,0.8094889,0.8161,0.905152525,0.7062,0.793394001,0.074
3.26,0.8075324,0.8153,0.90620974,0.7034,0.792027925,0.0728
3.25,0.80802155,0.8151,0.905325444,0.7038,0.791943288,0.0736
3.27,0.8065542,0.8151,0.906370905,0.7028,0.791708911,0.0726
3.28,0.8045977,0.8144,0.906621831,0.701,0.790660952,0.0722
3.29,0.803864,0.814,0.907157676,0.6996,0.7899729,0.0716
3.31,0.8026412,0.8136,0.908546118,0.6974,0.789092555,0.0702
3.3,0.80361944,0.8134,0.907436297,0.698,0.789057201,0.0712
3.32,0.8014184,0.8131,0.908640042,0.6962,0.788359189,0.07
3.33,0.80117387,0.8127,0.90875817,0.6952,0.78776204,0.0698
3.34,0.79946196,0.8124,0.908686552,0.6946,0.787349807,0.0698
3.35,0.79946196,0.8122,0.909067086,0.6938,0.786978221,0.0694
3.36,0.7982392,0.812,0.909448819,0.693,0.786606129,0.069
3.37,0.79775006,0.8119,0.910070997,0.6922,0.786322844,0.0684
3.38,0.79603815,0.8116,0.910648392,0.691,0.78576302,0.0678
3.39,0.7940817,0.8116,0.911081794,0.6906,0.785665529,0.0674
3.4,0.7921252,0.8107,0.911087589,0.6886,0.784371796,0.0672
3.41,0.7894351,0.81,0.910922587,0.6872,0.783401733,0.0672
3.42,0.788946,0.8093,0.911193831,0.6854,0.782330784,0.0668
3.43,0.78845686,0.8085,0.911223674,0.6836,0.781167867,0.0666
3.45,0.7865004,0.8076,0.911670236,0.6812,0.779761905,0.066
3.44,0.78723407,0.8075,0.911206205,0.6814,0.77972308,0.0664
3.46,0.7855221,0.8072,0.912459721,0.6796,0.779000459,0.0652
3.47,0.785033,0.8071,0.912879806,0.679,0.778759032,0.0648
3.48,0.78356564,0.8061,0.91331353,0.6764,0.777203263,0.0642
3.49,0.7830765,0.8057,0.913219789,0.6756,0.776640993,0.0642
