threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.02,0.35978225,0.8266,0.895208132,0.7398,0.810118265,0.0866
2.77,0.37941274,0.8228,0.873438223,0.755,0.809912036,0.1094
2.33,0.4061366,0.8164,0.840507964,0.781,0.809662036,0.1482
2.32,0.40663147,0.8163,0.840180684,0.7812,0.809617577,0.1486
2.76,0.3799076,0.8223,0.872256872,0.7552,0.809518705,0.1106
3.03,0.3591224,0.8262,0.895489816,0.7386,0.809513371,0.0862
2.34,0.4056417,0.8164,0.8410953,0.7802,0.809504046,0.1474
2.75,0.38056746,0.8221,0.871854075,0.7552,0.809345193,0.111
2.35,0.4048169,0.8164,0.841832325,0.7792,0.80930619,0.1464
2.36,0.4039921,0.8163,0.842241939,0.7784,0.809063507,0.1458
2.37,0.40366215,0.8163,0.842835465,0.7776,0.808904608,0.145
2.46,0.39838338,0.8173,0.84814571,0.773,0.808831223,0.1384
2.38,0.40316728,0.8163,0.843133001,0.7772,0.80882506,0.1446
2.69,0.38452655,0.8205,0.865283793,0.7592,0.808778097,0.1182
2.68,0.3848565,0.8204,0.864754098,0.7596,0.808773424,0.1188
2.45,0.39887825,0.8171,0.847621136,0.7732,0.808702019,0.139
2.7,0.38403168,0.8205,0.865617157,0.7588,0.808696579,0.1178
2.47,0.3973936,0.8172,0.848418278,0.7724,0.808626466,0.138
2.67,0.3851864,0.8201,0.863832689,0.76,0.808596659,0.1198
2.71,0.38337183,0.8206,0.866819222,0.7576,0.808537887,0.1164
2.44,0.3995381,0.8168,0.84676007,0.7736,0.808528428,0.14
2.74,0.38139227,0.8211,0.86967534,0.7554,0.808519747,0.1132
3.04,0.3569779,0.8255,0.895696572,0.7368,0.808515308,0.0858
2.66,0.38584626,0.8199,0.863110102,0.7604,0.808506114,0.1206
2.52,0.39425933,0.8177,0.851671463,0.7694,0.80844804,0.134
2.53,0.3939294,0.8178,0.85232816,0.7688,0.808412198,0.1332
2.72,0.38287693,0.8206,0.867491976,0.7568,0.808374279,0.1156
2.39,0.40250742,0.816,0.843478261,0.776,0.808333333,0.144
2.51,0.39508414,0.8174,0.850795756,0.7698,0.808273835,0.135
