self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.01,180,0.8231,0.7736744028460105,0.9134,0.8377510776850409,0.2672,0.9570930544381872
0.01,181,0.8241,0.7752675386444708,0.9128,0.8384311564250941,0.2646,0.9566908018235452
0.01,182,0.8241,0.7752675386444708,0.9128,0.8384311564250941,0.2646,0.9566908018235452
0.01,183,0.8241,0.7752675386444708,0.9128,0.8384311564250941,0.2646,0.9566908018235452
0.01,184,0.8241,0.7752675386444708,0.9128,0.8384311564250941,0.2646,0.9566908018235452
0.01,185,0.8241,0.7752675386444708,0.9128,0.8384311564250941,0.2646,0.9566908018235452
0.01,186,0.8241,0.7752675386444708,0.9128,0.8384311564250941,0.2646,0.9566908018235452
0.01,187,0.8244,0.7756628144119646,0.9128,0.838662256523337,0.264,0.9566908018235452
0.01,188,0.8244,0.7756628144119646,0.9128,0.838662256523337,0.264,0.9566908018235452
0.01,189,0.8244,0.7756628144119646,0.9128,0.838662256523337,0.264,0.9566908018235452
0.01,190,0.8245,0.7757946625871154,0.9128,0.8387393182027014,0.2638,0.9566908018235452
0.01,191,0.8245,0.7757946625871154,0.9128,0.8387393182027014,0.2638,0.9566908018235452
