self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,,
0.17,9,0.718757642,0.6243,0.613973959,0.6696,0.640581651,0.421,,,,,,,,,,
0.07,9,0.917339203,0.5034,0.501929187,0.8846,0.640457573,0.8778,,,,,,,,,,
0.05,7,0.932990951,0.5178,0.510585157,0.8586,0.640363962,0.823,,,,,,,,,,
0.17,6,0.756175104,0.6165,0.603152116,0.6812,0.63980464,0.4482,,,,,,,,,,
0.04,18,0.846172658,0.5618,0.543180548,0.7774,0.639519579,0.6538,,,,,,,,,,
0.16,11,0.752262167,0.6137,0.599544738,0.6848,0.639342732,0.4574,,,,,,,,,,
0.03,11,0.9315236,0.5107,0.506246351,0.8672,0.639292296,0.8458,,,,,,,,,,
0.03,58,0.7089753,0.6141,0.600281245,0.683,0.638974647,0.4548,,,,,,,,,,
0.15,10,0.752995843,0.6175,0.605042017,0.6768,0.638912489,0.4418,,,,,,,,,,
0.04,15,0.915138176,0.5084,0.504882585,0.8686,0.638582561,0.8518,,,,,,,,,,
0.01,13,0.927610663,0.5145,0.508597178,0.8578,0.63857664,0.8288,,,,,,,,,,
0.01,37,0.903643923,0.5172,0.510296935,0.8524,0.638406231,0.818,,,,,,,,,,
0.16,12,0.742479824,0.6198,0.608632572,0.6712,0.638386913,0.4316,,,,,,,,,,
0.11,8,0.852531181,0.5582,0.540371809,0.779,0.63810616,0.6626,,,,,,,,,,
0.29,2,0.660797261,0.6378,0.637579872,0.6386,0.638089528,0.363,,,,,,,,,,
0.23,7,0.624847151,0.6575,0.676688355,0.6032,0.637834408,0.2882,,,,,,,,,,
0.02,19,0.907067743,0.5246,0.515136599,0.8372,0.637818071,0.788,,,,,,,,,,
0.04,8,0.932012717,0.494,0.496654773,0.8908,0.637743414,0.9028,,,,,,,,,,
0.05,11,0.911469797,0.5331,0.520983898,0.8218,0.637696904,0.7556,,,,,,,,,,
0.02,14,0.928344338,0.5106,0.506230896,0.8612,0.637642529,0.84,,,,,,,,,,
0.01,43,0.89386158,0.5202,0.512269193,0.8434,0.637394196,0.803,,,,,,,,,,
0.01,22,0.913426266,0.5228,0.514001474,0.837,0.636889362,0.7914,,,,,,,,,,
0.06,10,0.886769381,0.5366,0.523582474,0.8126,0.636833856,0.7394,,,,,,,,,,
0.3,2,0.75348496,0.6059,0.590497351,0.691,0.636807667,0.4792,,,,,,,,,,
0.03,24,0.832721937,0.5584,0.540793518,0.7742,0.636782366,0.6574,,,,,,,,,,
0.04,14,0.884323796,0.528,0.517513135,0.8274,0.636755426,0.7714,,,,,,,,,,
0.01,99,0.700171191,0.5895,0.571043023,0.7194,0.636693513,0.5404,,,,,,,,,,
0.17,8,0.790902421,0.5944,0.576598507,0.7106,0.636624261,0.5218,,,,,,,,,,
0.01,58,0.828075324,0.539,0.525397239,0.8068,0.636377978,0.7288,,,,,,,,,,
0.18,6,0.753729518,0.6047,0.589197478,0.6916,0.636305088,0.4822,,,,,,,,,,
0.1,11,0.846172658,0.5573,0.539974885,0.774,0.636146955,0.6594,,,,,,,,,,
0.49,1,0.389581805,0.7008,0.811801242,0.5228,0.636009732,0.1212,,,,,,,,,,
0.07,8,0.900464661,0.5162,0.509773166,0.845,0.635912101,0.8126,,,,,,,,,,
0.12,4,0.869650281,0.5219,0.513466978,0.835,0.635899779,0.7912,,,,,,,,,,
0.03,18,0.89043776,0.5292,0.518411097,0.8222,0.635885538,0.7638,,,,,,,,,,
0.01,20,0.911714356,0.5161,0.509716355,0.8446,0.63575461,0.8124,,,,,,,,,,
0.01,21,0.92296405,0.5161,0.509721048,0.8442,0.635644906,0.812,,,,,,,,,,
0.08,8,0.908535094,0.5147,0.508837321,0.8464,0.635578584,0.817,,,,,,,,,,
0.01,71,0.846172658,0.5193,0.511784101,0.8382,0.635529608,0.7996,,,,,,,,,,
0.14,13,0.753974077,0.6101,0.596629805,0.6798,0.635505282,0.4596,,,,,,,,,,
0.01,34,0.908779653,0.5033,0.5019126,0.866,0.635503045,0.8594,,,,,,,,,,
0.25,1,0.908779653,0.5294,0.518588771,0.8202,0.635419895,0.7614,,,,,,,,,,
0.33,5,0.435803375,0.713,0.871338912,0.4998,0.635231317,0.0738,,,,,,,,,,
0.09,6,0.905355833,0.5239,0.51485764,0.8282,0.634976616,0.7804,,,,,,,,,,
0.17,12,0.747126437,0.6153,0.604080159,0.6692,0.634974855,0.4386,,,,,,,,,,
0.3,7,0.347028613,0.713,0.872638209,0.4988,0.634767116,0.0728,,,,,,,,,,
0.07,23,0.78429934,0.5856,0.567444059,0.7202,0.634761149,0.549,,,,,,,,,,
0.02,20,0.90413304,0.5255,0.515959444,0.8244,0.634690892,0.7734,,,,,,,,,,
0.2,3,0.789679628,0.5839,0.565659728,0.7228,0.634647467,0.555,,,,,,,,,,
0.06,4,0.921741257,0.4927,0.495883613,0.8794,0.634167448,0.894,,,,,,,,,,
0.12,6,0.817559305,0.57,0.551821143,0.7454,0.634167092,0.6054,,,,,,,,,,
0.19,3,0.782831988,0.5953,0.578669308,0.701,0.633987519,0.5104,,,,,,,,,,
0.03,17,0.88530203,0.5338,0.521857217,0.807,0.633836004,0.7394,,,,,,,,,,
0.01,50,0.826852531,0.5398,0.526322751,0.7958,0.633598726,0.7162,,,,,,,,,,
0.28,15,0.538273416,0.6741,0.723721408,0.5632,0.633449556,0.215,,,,,,,,,,
0.01,26,0.921007581,0.4802,0.489210985,0.8978,0.633323928,0.9374,,,,,,,,,,
0.15,12,0.74834923,0.6117,0.599928431,0.6706,0.633298706,0.4472,,,,,,,,,,
0.06,5,0.906578626,0.5232,0.5145,0.8232,0.633230769,0.7768,,,,,,,,,,
0.04,12,0.894595256,0.5261,0.516479353,0.818,0.633175942,0.7658,,,,,,,,,,
0.02,15,0.914159941,0.5099,0.505923178,0.8456,0.63307629,0.8258,,,,,,,,,,
0.09,9,0.889948643,0.5039,0.502290614,0.8552,0.632872049,0.8474,,,,,,,,,,
0.37,11,0.409391049,0.7202,0.920229008,0.4822,0.632808399,0.0418,,,,,,,,,,
0.1,10,0.842993397,0.5573,0.540701804,0.7612,0.632278428,0.6466,,,,,,,,,,
0.26,1,0.894839814,0.5287,0.518366825,0.81,0.632170452,0.7526,,,,,,,,,,
0.14,12,0.749327464,0.6076,0.595019428,0.6738,0.631963984,0.4586,,,,,,,,,,
0.01,18,0.885546588,0.5214,0.513385039,0.8208,0.631676158,0.778,,,,,,,,,,
0.07,25,0.743702617,0.5942,0.578291223,0.6958,0.631626725,0.5074,,,,,,,,,,
0.28,1,0.885546588,0.5322,0.520936281,0.8012,0.631363278,0.7368,,,,,,,,,,
0.05,10,0.905355833,0.5164,0.51010101,0.8282,0.631346242,0.7954,,,,,,,,,,
0.01,45,0.890926877,0.4952,0.497238205,0.8642,0.631263696,0.8738,,,,,,,,,,
0.07,6,0.891660553,0.5221,0.513897623,0.8172,0.630993746,0.773,,,,,,,,,,
0.11,19,0.757642455,0.5951,0.579688286,0.6918,0.630801495,0.5016,,,,,,,,,,
0.01,31,0.891415994,0.5129,0.507872574,0.8322,0.630789055,0.8064,,,,,,,,,,
0.02,68,0.776473465,0.5662,0.549153549,0.7396,0.630305096,0.6072,,,,,,,,,,
0.11,16,0.747860112,0.6034,0.590289906,0.676,0.630244266,0.4692,,,,,,,,,,
0.17,7,0.752017608,0.6005,0.586622996,0.6806,0.63012684,0.4796,,,,,,,,,,
0.17,13,0.743458058,0.6079,0.596494366,0.667,0.629780002,0.4512,,,,,,,,,,
0.35,1,0.778674493,0.5678,0.550809353,0.735,0.629712132,0.5994,,,,,,,,,,
0.14,9,0.773049645,0.588,0.571825008,0.7006,0.629696207,0.5246,,,,,,,,,,
0.01,41,0.87503057,0.5354,0.523468576,0.7896,0.629564663,0.7188,,,,,,,,,,
0.18,2,0.91098068,0.523,0.51460132,0.8106,0.629543336,0.7646,,,,,,,,,,
0.11,12,0.76889215,0.591,0.575331126,0.695,0.629528986,0.513,,,,,,,,,,
0.05,13,0.884568354,0.5256,0.516414465,0.8054,0.629317081,0.7542,,,,,,,,,,
0.17,3,0.852531181,0.5468,0.532392027,0.7692,0.629253927,0.6756,,,,,,,,,,
0.06,13,0.87674248,0.5292,0.518965965,0.799,0.62923295,0.7406,,,,,,,,,,
0.02,18,0.874541453,0.5156,0.509675019,0.8218,0.629153269,0.7906,,,,,,,,,,
0.18,4,0.764490095,0.5954,0.580737982,0.6862,0.629079575,0.4954,,,,,,,,,,
0.07,16,0.757153338,0.5847,0.568361582,0.7042,0.629030817,0.5348,,,,,,,,,,
0.02,27,0.894839814,0.5037,0.502208955,0.8412,0.628934579,0.8338,,,,,,,,,,
0.01,36,0.892883346,0.5087,0.505283615,0.832,0.628731202,0.8146,,,,,,,,,,
0.02,91,0.721692345,0.5821,0.565627498,0.7076,0.628698356,0.5434,,,,,,,,,,
0.05,22,0.842015163,0.5352,0.523410482,0.787,0.62869468,0.7166,,,,,,,,,,
0.05,23,0.778674493,0.5699,0.553123575,0.7278,0.628551688,0.588,,,,,,,,,,
0.16,3,0.876987038,0.5196,0.512355018,0.8128,0.628518404,0.7736,,,,,,,,,,
0.29,1,0.87674248,0.5274,0.517759917,0.7988,0.628283782,0.744,,,,,,,,,,
0.02,38,0.889704084,0.5084,0.505109489,0.8304,0.628139183,0.8136,,,,,,,,,,
0.16,4,0.788212277,0.578,0.561436673,0.7128,0.628128305,0.5568,,,,,,,,,,
0.11,13,0.77573979,0.5854,0.569521329,0.6996,0.627894453,0.5288,,,,,,,,,,
0.09,8,0.842259721,0.5395,0.526779661,0.777,0.627878788,0.698,,,,,,,,,,
0.01,24,0.879921741,0.5044,0.502644867,0.8362,0.627872053,0.8274,,,,,,,,,,
0.07,7,0.888970408,0.514,0.508689176,0.8196,0.627757353,0.7916,,,,,,,,,,
0.01,53,0.866226461,0.5066,0.50400097,0.8314,0.627566425,0.8182,,,,,,,,,,
0.13,5,0.792369773,0.5741,0.557575758,0.7176,0.627547005,0.5694,,,,,,,,,,
0.02,21,0.886280264,0.5159,0.509941228,0.8156,0.62752943,0.7838,,,,,,,,,,
0.27,2,0.764000978,0.5883,0.572987271,0.6932,0.627387094,0.5166,,,,,,,,,,
0.02,28,0.87160675,0.5308,0.520316623,0.7888,0.627027027,0.7272,,,,,,,,,,
0.29,13,0.25336268,0.7113,0.885724717,0.4852,0.626954387,0.0626,,,,,,,,,,
0.01,25,0.868427488,0.5182,0.51149861,0.8096,0.626916525,0.7732,,,,,,,,,,
0.06,16,0.837857667,0.5482,0.533915001,0.7588,0.62679663,0.6624,,,,,,,,,,
0.02,62,0.789190511,0.5681,0.551818597,0.7252,0.626739262,0.589,,,,,,,,,,
0.15,23,0.555147958,0.6594,0.693446602,0.5714,0.626535088,0.2526,,,,,,,,,,
0.1,8,0.817070188,0.5537,0.538660907,0.7482,0.626370866,0.6408,,,,,,,,,,
0.07,10,0.85277574,0.5387,0.526344452,0.7732,0.626326448,0.6958,,,,,,,,,,
0.02,26,0.890682318,0.5178,0.511260121,0.8082,0.626317421,0.7726,,,,,,,,,,
0.01,70,0.7774517,0.5538,0.538794347,0.7472,0.626110273,0.6396,,,,,,,,,,
0.18,10,0.754218635,0.5898,0.575259806,0.6864,0.625934707,0.5068,,,,,,,,,,
0.3,1,0.848129127,0.5375,0.525465164,0.7738,0.625899862,0.6988,,,,,,,,,,
0.01,59,0.864025434,0.5237,0.515339806,0.7962,0.625697446,0.7488,,,,,,,,,,
0.08,9,0.8459281,0.5405,0.527835052,0.768,0.625661914,0.687,,,,,,,,,,
0.09,19,0.737588652,0.5967,0.583810019,0.6736,0.625499118,0.4802,,,,,,,,,,
0.21,13,0.523599902,0.6524,0.678037383,0.5804,0.625431034,0.2756,,,,,,,,,,
0.22,2,0.854976767,0.5427,0.5296322,0.7632,0.625317493,0.6778,,,,,,,,,,
0.27,1,0.871117633,0.5259,0.516925892,0.791,0.625247016,0.7392,,,,,,,,,,
0.13,7,0.767424798,0.5828,0.567536705,0.6958,0.625157233,0.5302,,,,,,,,,,
0.03,31,0.809733431,0.5585,0.543224472,0.7352,0.624798164,0.6182,,,,,,,,,,
0.02,82,0.799461971,0.5636,0.547963801,0.7266,0.624763543,0.5994,,,,,,,,,,
0.37,4,0.406700905,0.7093,0.880961048,0.484,0.624757971,0.0654,,,,,,,,,,
0.09,23,0.764734654,0.5801,0.564711585,0.699,0.624720708,0.5388,,,,,,,,,,
0.1,26,0.763022744,0.5845,0.569593148,0.6916,0.624695149,0.5226,,,,,,,,,,
0.03,27,0.852286623,0.5232,0.515064935,0.7932,0.624566929,0.7468,,,,,,,,,,
0.21,3,0.769136708,0.5809,0.56563362,0.6972,0.624563289,0.5354,,,,,,,,,,
0.02,22,0.889704084,0.5049,0.502992549,0.8236,0.624554485,0.8138,,,,,,,,,,
0.04,32,0.764245537,0.5807,0.565428896,0.6974,0.624518671,0.536,,,,,,,,,,
0.05,29,0.793103448,0.5601,0.544750558,0.7316,0.624498506,0.6114,,,,,,,,,,
0.03,29,0.86818293,0.513,0.508159679,0.8096,0.624402283,0.7836,,,,,,,,,,
0.1,9,0.827830765,0.5469,0.533248263,0.7522,0.624076993,0.6584,,,,,,,,,,
0.02,29,0.884323796,0.5146,0.50923583,0.805,0.62383757,0.7758,,,,,,,,,,
0.09,7,0.83565664,0.5387,0.526641884,0.765,0.623827775,0.6876,,,,,,,,,,
0.08,23,0.742724382,0.5853,0.570811888,0.6876,0.623786628,0.517,,,,,,,,,,
0.12,9,0.768158474,0.5742,0.558721114,0.706,0.623785121,0.5576,,,,,,,,,,
0.32,1,0.844705307,0.5364,0.524856597,0.7686,0.623762376,0.6958,,,,,,,,,,
0.03,26,0.848373685,0.5288,0.51915403,0.7806,0.623582042,0.723,,,,,,,,,,
0.03,70,0.759354365,0.5687,0.55319808,0.7144,0.623548922,0.577,,,,,,,,,,
0.15,13,0.751528491,0.5935,0.580700846,0.6728,0.623366997,0.4858,,,,,,,,,,
0.02,70,0.766691123,0.5381,0.526228831,0.7644,0.623338498,0.6882,,,,,,,,,,
0.04,17,0.864269993,0.508,0.504961548,0.8142,0.623334864,0.7982,,,,,,,,,,
0.05,30,0.745659085,0.5866,0.57248075,0.684,0.623291416,0.5108,,,,,,,,,,
0.04,25,0.883345561,0.5092,0.505729945,0.812,0.623272951,0.7936,,,,,,,,,,
0.08,16,0.752017608,0.5823,0.567603089,0.691,0.623252458,0.5264,,,,,,,,,,
0.12,3,0.89386158,0.5004,0.500242365,0.8256,0.623000302,0.8248,,,,,,,,,,
0.4,1,0.76546833,0.5794,0.564510887,0.6948,0.622915546,0.536,,,,,,,,,,
0.08,11,0.854976767,0.5281,0.518700918,0.7794,0.622872213,0.7232,,,,,,,,,,
0.12,8,0.82538518,0.5491,0.535328824,0.744,0.622646247,0.6458,,,,,,,,,,
0.14,15,0.76204451,0.5875,0.573764964,0.6806,0.622632879,0.5056,,,,,,,,,,
0.07,15,0.843237955,0.531,0.520878233,0.7734,0.622504829,0.7114,,,,,,,,,,
0.24,8,0.518953289,0.6662,0.716293597,0.5504,0.622483601,0.218,,,,,,,,,,
0.1,4,0.85962338,0.5073,0.504536979,0.8118,0.622307397,0.7972,,,,,,,,,,
0.14,5,0.795549034,0.5634,0.548352654,0.719,0.622187608,0.5922,,,,,,,,,,
0.09,11,0.843971631,0.5387,0.526848897,0.7594,0.622102073,0.682,,,,,,,,,,
0.14,7,0.7432135,0.5841,0.570048309,0.6844,0.622012178,0.5162,,,,,,,,,,
0.05,20,0.835167523,0.531,0.52093463,0.7714,0.621896163,0.7094,,,,,,,,,,
0.07,11,0.832966495,0.5364,0.525075778,0.7622,0.621798009,0.6894,,,,,,,,,,
0.01,56,0.86647102,0.4911,0.494735597,0.8364,0.621720062,0.8542,,,,,,,,,,
0.15,8,0.731719247,0.5961,0.584639775,0.6638,0.621710218,0.4716,,,,,,,,,,
0.06,11,0.857177794,0.5263,0.517484377,0.7784,0.621675585,0.7258,,,,,,,,,,
0.11,6,0.82196136,0.5455,0.532449009,0.7466,0.62159687,0.6556,,,,,,,,,,
0.03,16,0.862313524,0.5218,0.514274489,0.7854,0.621557455,0.7418,,,,,,,,,,
0.12,10,0.79799462,0.5554,0.5410492,0.7302,0.621552605,0.6194,,,,,,,,,,
0.08,6,0.84421619,0.5293,0.519720016,0.7722,0.621288921,0.7136,,,,,,,,,,
0.04,45,0.751039374,0.5722,0.557356212,0.7016,0.621214804,0.5572,,,,,,,,,,
0.03,19,0.850574713,0.5215,0.514087276,0.7846,0.621170137,0.7416,,,,,,,,,,
0.06,14,0.865737344,0.5184,0.511929461,0.7896,0.621145374,0.7528,,,,,,,,,,
0.11,22,0.620200538,0.6281,0.633021807,0.6096,0.621090168,0.3534,,,,,,,,,,
0.03,21,0.888236733,0.4946,0.496759482,0.8278,0.620912091,0.8386,,,,,,,,,,
0.16,14,0.749082905,0.5902,0.577624785,0.6712,0.620906568,0.4908,,,,,,,,,,
0.04,30,0.781120078,0.5649,0.55011583,0.7124,0.620827887,0.5826,,,,,,,,,,
0.04,19,0.832966495,0.5335,0.52293578,0.7638,0.620824189,0.6968,,,,,,,,,,
0.18,7,0.691611641,0.6047,0.596497696,0.6472,0.620815348,0.4378,,,,,,,,,,
0.05,14,0.842748838,0.5316,0.521496599,0.7666,0.620728745,0.7034,,,,,,,,,,
0.06,22,0.813157251,0.5404,0.528386734,0.752,0.620666887,0.6712,,,,,,,,,,
0.05,12,0.85619956,0.518,0.511682243,0.7884,0.62059194,0.7524,,,,,,,,,,
0.09,10,0.801173881,0.5513,0.537593434,0.7336,0.620485494,0.631,,,,,,,,,,
0.04,24,0.73807777,0.5705,0.555801805,0.7022,0.62048246,0.5612,,,,,,,,,,
0.03,41,0.836145757,0.5153,0.509846827,0.7922,0.620408803,0.7616,,,,,,,,,,
0.04,69,0.72267058,0.5847,0.571308301,0.6786,0.620349209,0.5092,,,,,,,,,,
0.16,8,0.733431157,0.5846,0.571284125,0.678,0.620084141,0.5088,,,,,,,,,,
0.04,13,0.887258498,0.483,0.490118577,0.8432,0.619908837,0.8772,,,,,,,,,,
0.03,75,0.654927855,0.5916,0.579735376,0.666,0.619880864,0.4828,,,,,,,,,,
0.43,6,0.17632673,0.7142,0.92601432,0.4656,0.619643332,0.0372,,,,,,,,,,
0.16,6,0.757397897,0.5824,0.568919371,0.6802,0.619602842,0.5154,,,,,,,,,,
0.01,68,0.736121301,0.5467,0.533796497,0.7376,0.619363507,0.6442,,,,,,,,,,
0.01,54,0.857666911,0.5058,0.503633175,0.804,0.619319057,0.7924,,,,,,,,,,
0.08,13,0.82367327,0.5338,0.523336095,0.758,0.619179873,0.6904,,,,,,,,,,
0.06,8,0.884323796,0.4977,0.498594991,0.8162,0.619036784,0.8208,,,,,,,,,,
0.12,11,0.776228907,0.5693,0.554956384,0.6998,0.619018134,0.5612,,,,,,,,,,
0.04,26,0.851308388,0.5169,0.511006904,0.7846,0.618916147,0.7508,,,,,,,,,,
0.1,25,0.734409391,0.5921,0.580775303,0.6622,0.618820671,0.478,,,,,,,,,,
0.05,16,0.853264857,0.5226,0.515026596,0.7746,0.618690096,0.7294,,,,,,,,,,
0.08,7,0.850574713,0.525,0.516765021,0.7706,0.618657675,0.7206,,,,,,,,,,
0.21,2,0.816336513,0.544,0.53164557,0.7392,0.618473896,0.6512,,,,,,,,,,
0.42,11,0.301785278,0.7066,0.88401487,0.4756,0.61846554,0.0624,,,,,,,,,,
0.14,14,0.753240401,0.5833,0.570342847,0.6754,0.618441535,0.5088,,,,,,,,,,
0.15,15,0.749082905,0.5842,0.571525654,0.6728,0.618041521,0.5044,,,,,,,,,,
0.12,5,0.795793593,0.5571,0.543290371,0.7166,0.618025011,0.6024,,,,,,,,,,
0.13,9,0.779652727,0.5603,0.546306251,0.7114,0.618017548,0.5908,,,,,,,,,,
0.05,15,0.848618244,0.5168,0.510986137,0.7814,0.617902894,0.7478,,,,,,,,,,
0.02,24,0.831010027,0.5037,0.502316264,0.8024,0.617848618,0.795,,,,,,,,,,
0.01,48,0.841770604,0.5018,0.50111996,0.8054,0.617827554,0.8018,,,,,,,,,,
0.11,9,0.809733431,0.5426,0.530568312,0.7394,0.617814171,0.6542,,,,,,,,,,
0.04,58,0.587429689,0.6006,0.592293578,0.6456,0.617799043,0.4444,,,,,,,,,,
0.04,67,0.726828075,0.5705,0.556571979,0.6936,0.617576351,0.5526,,,,,,,,,,
0.13,19,0.72780631,0.5917,0.580792952,0.6592,0.617517564,0.4758,,,,,,,,,,
0.11,14,0.76375642,0.5712,0.557345361,0.692,0.617416131,0.5496,,,,,,,,,,
0.13,13,0.755685987,0.5801,0.567029289,0.6776,0.617403189,0.5174,,,,,,,,,,
0.01,35,0.849107361,0.5143,0.50929658,0.7834,0.617287842,0.7548,,,,,,,,,,
0.33,6,0.467106872,0.7046,0.876379691,0.4764,0.617258357,0.0672,,,,,,,,,,
0.1,7,0.832477378,0.5291,0.519923319,0.7594,0.617247826,0.7012,,,,,,,,,,
0.11,28,0.74492541,0.5753,0.561792221,0.6846,0.617145948,0.534,,,,,,,,,,
0.38,4,0.338469063,0.6991,0.848198671,0.485,0.617126861,0.0868,,,,,,,,,,
0.03,60,0.707997065,0.5801,0.567119155,0.6768,0.6171241,0.5166,,,,,,,,,,
0.02,60,0.756175104,0.5551,0.541635182,0.7168,0.617026771,0.6066,,,,,,,,,,
0.04,23,0.841770604,0.5155,0.510129395,0.7806,0.617026322,0.7496,,,,,,,,,,
0.03,22,0.851552947,0.5181,0.511937739,0.7762,0.616962086,0.74,,,,,,,,,,
0.12,13,0.764490095,0.5753,0.56185313,0.684,0.616938757,0.5334,,,,,,,,,,
0.05,17,0.810711665,0.5288,0.519731433,0.7586,0.616848268,0.701,,,,,,,,,,
0.03,44,0.740523355,0.5587,0.545049885,0.7102,0.616760747,0.5928,,,,,,,,,,
0.09,15,0.803374908,0.5526,0.539477634,0.7188,0.61636083,0.6136,,,,,,,,,,
0.01,66,0.71582294,0.5656,0.551882316,0.6978,0.616322205,0.5666,,,,,,,,,,
0.09,25,0.766202005,0.5702,0.556594647,0.6904,0.616318515,0.55,,,,,,,,,,
0.14,4,0.785766691,0.5585,0.544965411,0.709,0.616253803,0.592,,,,,,,,,,
0.15,9,0.781364637,0.5616,0.547975078,0.7036,0.616112084,0.5804,,,,,,,,,,
0.09,4,0.870383957,0.4958,0.497417609,0.809,0.616052391,0.8174,,,,,,,,,,
0.06,15,0.820983125,0.5333,0.52327044,0.7488,0.616042781,0.6822,,,,,,,,,,
0.13,14,0.763022744,0.5738,0.560511643,0.6836,0.615966841,0.536,,,,,,,,,,
0.01,61,0.711910002,0.5537,0.54056504,0.7156,0.61588777,0.6082,,,,,,,,,,
0.04,28,0.848129127,0.5205,0.513705041,0.7684,0.615754468,0.7274,,,,,,,,,,
0.25,14,0.451210565,0.6848,0.788930582,0.5046,0.61551598,0.135,,,,,,,,,,
0.13,4,0.803864025,0.5461,0.533872153,0.7266,0.615501906,0.6344,,,,,,,,,,
0.01,62,0.85277574,0.5023,0.50144818,0.7964,0.615408392,0.7918,,,,,,,,,,
0.01,83,0.576424554,0.5799,0.567494509,0.6718,0.615257807,0.512,,,,,,,,,,
0.04,20,0.838346784,0.4951,0.496983873,0.8074,0.615255658,0.8172,,,,,,,,,,
0.11,7,0.815847395,0.5352,0.524872809,0.7428,0.615104339,0.6724,,,,,,,,,,
0.02,35,0.848862803,0.4924,0.495357928,0.811,0.615046261,0.8262,,,,,,,,,,
0.01,38,0.836879433,0.5128,0.508361641,0.7782,0.614983404,0.7526,,,,,,,,,,
0.01,39,0.80484226,0.5016,0.501007049,0.796,0.614956737,0.7928,,,,,,,,,,
0.1,5,0.817559305,0.5321,0.522450692,0.747,0.614865421,0.6828,,,,,,,,,,
0.03,55,0.836879433,0.5224,0.515139227,0.7622,0.614776577,0.7174,,,,,,,,,,
0.38,1,0.723648814,0.581,0.568924438,0.6686,0.614748069,0.5066,,,,,,,,,,
0.11,5,0.816581071,0.5331,0.523247647,0.745,0.61473719,0.6788,,,,,,,,,,
0.07,5,0.832721937,0.5242,0.516462585,0.7592,0.614736842,0.7108,,,,,,,,,,
0.12,25,0.599657618,0.6311,0.643466842,0.588,0.614484272,0.3258,,,,,,,,,,
0.11,15,0.774761555,0.5613,0.548048283,0.6992,0.614465243,0.5766,,,,,,,,,,
0.03,52,0.758131573,0.5589,0.545722714,0.703,0.614456778,0.5852,,,,,,,,,,
0.16,5,0.752506725,0.5753,0.562614336,0.6766,0.614364842,0.526,,,,,,,,,,
0.13,15,0.75006114,0.5742,0.561423841,0.6782,0.614311594,0.5298,,,,,,,,,,
0.1,6,0.806798728,0.541,0.529727378,0.7306,0.614156019,0.6486,,,,,,,,,,
0.01,44,0.859134263,0.5101,0.506566116,0.7792,0.61397841,0.759,,,,,,,,,,
0.12,16,0.69870384,0.6015,0.595376809,0.6336,0.613894003,0.4306,,,,,,,,,,
0.01,82,0.818782098,0.5294,0.520450751,0.7482,0.613882507,0.6894,,,,,,,,,,
0.01,46,0.842015163,0.491,0.494496086,0.8086,0.61369156,0.8266,,,,,,,,,,
0.02,56,0.848373685,0.5032,0.502035623,0.7892,0.613685848,0.7828,,,,,,,,,,
0.02,43,0.803864025,0.5203,0.513684778,0.762,0.613674801,0.7214,,,,,,,,,,
0.08,10,0.837857667,0.5227,0.515448482,0.7574,0.613428363,0.712,,,,,,,,,,
0.15,3,0.821716801,0.5193,0.512982645,0.7626,0.613367651,0.724,,,,,,,,,,
0.03,57,0.730007337,0.5709,0.558143349,0.6806,0.613318915,0.5388,,,,,,,,,,
0.04,29,0.859867938,0.5188,0.512631013,0.763,0.613245459,0.7254,,,,,,,,,,
0.02,54,0.795549034,0.526,0.517921147,0.7514,0.613187531,0.6994,,,,,,,,,,
0.01,79,0.620689655,0.6039,0.599198014,0.6276,0.613070235,0.4198,,,,,,,,,,
0.07,14,0.811934458,0.5323,0.522801073,0.7406,0.612927253,0.676,,,,,,,,,,
0.01,33,0.795304475,0.5094,0.506124576,0.7768,0.612908316,0.758,,,,,,,,,,
0.46,2,0.343604793,0.6967,0.84691358,0.4802,0.612890874,0.0868,,,,,,,,,,
0.06,20,0.824162387,0.5257,0.517721694,0.7508,0.612847931,0.6994,,,,,,,,,,
0.09,5,0.825874297,0.527,0.518708426,0.7486,0.612802881,0.6946,,,,,,,,,,
0.01,97,0.644656395,0.5806,0.569125214,0.6636,0.612742382,0.5024,,,,,,,,,,
0.02,58,0.719980435,0.5599,0.547068993,0.6962,0.612690311,0.5764,,,,,,,,,,
0.14,3,0.840547811,0.5182,0.512234472,0.762,0.612638688,0.7256,,,,,,,,,,
0.15,11,0.758376131,0.564,0.551167253,0.6894,0.612582193,0.5614,,,,,,,,,,
0.49,2,0.289557349,0.7019,0.87486075,0.4712,0.612504875,0.0674,,,,,,,,,,
0.08,67,0.630716557,0.612,0.611776447,0.613,0.612387612,0.389,,,,,,,,,,
0.07,13,0.792125214,0.5471,0.535238665,0.7154,0.61234272,0.6212,,,,,,,,,,
0.16,27,0.578870139,0.6375,0.658009653,0.5726,0.612340926,0.2976,,,,,,,,,,
0.06,23,0.817559305,0.5303,0.521317011,0.741,0.61204262,0.6804,,,,,,,,,,
0.15,4,0.781120078,0.5533,0.540918164,0.7046,0.612003822,0.598,,,,,,,,,,
0.09,20,0.685986794,0.5747,0.562699345,0.6704,0.611846308,0.521,,,,,,,,,,
0.1,27,0.71411103,0.5707,0.558342961,0.6766,0.611809386,0.5352,,,,,,,,,,
0.34,1,0.800929323,0.5373,0.526962556,0.729,0.61173114,0.6544,,,,,,,,,,
0.06,26,0.795549034,0.536,0.525906736,0.7308,0.611650485,0.6588,,,,,,,,,,
