self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,
0.57,84,0,0.5005,1,0.001,0.001998002,0,,,,,,,,
0.63,16,0,0.5005,1,0.001,0.001998002,0,,,,,,,,
0.67,58,0,0.5005,1,0.001,0.001998002,0,,,,,,,,
0.68,52,0,0.5005,1,0.001,0.001998002,0,,,,,,,,
0.82,12,0,0.5005,1,0.001,0.001998002,0,,,,,,,,
0.36,78,0,0.5004,0.833333333,0.001,0.001997603,0.0002,,,,,,,,
0.34,72,0,0.4997,0.384615385,0.001,0.001994813,0.0016,,,,,,,,
0.31,98,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.32,85,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.33,73,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.33,74,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.33,85,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.35,97,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.35,100,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.36,74,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.36,89,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.38,87,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.39,16,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.39,78,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.39,80,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.39,91,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.41,55,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.42,65,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.42,83,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.42,84,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.43,90,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.44,20,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.44,85,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.45,17,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.46,52,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.47,32,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.47,70,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.49,35,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.52,8,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.55,70,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.57,34,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.58,50,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.59,23,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.62,49,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.68,62,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.86,1,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,
0.29,83,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,
0.36,79,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,
0.37,72,0,0.5002,0.666666667,0.0008,0.001598082,0.0004,,,,,,,,
0.51,17,0,0.5002,0.666666667,0.0008,0.001598082,0.0004,,,,,,,,
0.43,27,0,0.5001,0.571428571,0.0008,0.001597763,0.0006,,,,,,,,
0.31,82,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.32,95,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.33,88,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.34,100,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.36,75,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.36,77,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.36,91,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.36,100,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.37,93,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.39,87,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.39,93,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.4,68,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.4,83,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.4,87,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.4,93,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.41,58,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.43,60,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.43,82,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.43,92,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.43,94,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.44,64,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.44,95,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.45,57,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.45,58,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.46,34,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.46,88,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.46,95,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.47,47,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.48,21,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.48,35,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.49,67,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.52,27,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.53,66,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.54,64,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.57,70,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.59,11,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.6,6,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.85,1,0,0.5003,1,0.0006,0.00119928,0,,,,,,,,
0.29,81,0,0.5002,0.75,0.0006,0.001199041,0.0002,,,,,,,,
0.3,82,0,0.5002,0.75,0.0006,0.001199041,0.0002,,,,,,,,
0.32,94,0,0.5002,0.75,0.0006,0.001199041,0.0002,,,,,,,,
0.33,87,0,0.5002,0.75,0.0006,0.001199041,0.0002,,,,,,,,
0.35,89,0,0.5001,0.6,0.0006,0.001198801,0.0004,,,,,,,,
0.9,3,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,
0.41,20,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,
0.38,28,0,0.499,0.1875,0.0006,0.001196172,0.0026,,,,,,,,
0.31,87,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.34,84,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.34,89,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.35,87,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.35,88,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.35,96,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.35,99,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.36,72,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.36,87,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.36,99,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.37,78,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.37,81,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.37,85,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.38,81,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.38,91,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.38,93,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.39,69,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.39,73,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.39,77,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.39,96,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.4,57,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.4,59,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.4,64,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.4,78,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.4,92,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,72,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,76,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,78,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,80,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,82,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,84,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,87,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,88,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,96,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,98,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.41,100,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.42,80,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.42,91,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.42,92,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.43,44,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.43,73,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.43,96,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.43,98,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.44,73,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.44,77,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.44,96,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.45,30,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.45,59,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.45,62,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.45,69,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.45,80,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.46,16,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.46,70,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.46,84,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.47,29,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.47,41,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.47,42,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.47,75,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.47,88,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.48,23,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.48,24,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.48,25,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.48,58,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.48,79,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.49,18,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.49,32,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.49,48,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.49,66,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.49,75,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.5,38,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.51,64,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.52,44,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.52,66,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.53,33,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.55,16,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.57,22,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.57,66,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.58,46,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.59,92,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.6,7,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.6,32,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.61,11,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.61,47,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.62,22,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.68,67,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.71,4,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.77,1,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.9,4,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,
0.29,89,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,
0.34,83,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,
0.36,81,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,
0.37,73,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,
0.37,83,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,
0.32,97,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,
0.4,99,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,
0.58,15,0,0.4998,0.333333333,0.0004,0.000799041,0.0008,,,,,,,,
0.33,80,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.34,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.34,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.34,87,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.34,97,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.35,82,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.35,91,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.35,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.35,98,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.36,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.36,97,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.37,71,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.37,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.37,88,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.37,92,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.37,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.37,97,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,64,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,72,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,79,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,88,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,89,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,96,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,98,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,99,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.38,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,82,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,83,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,84,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,85,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,90,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,92,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,99,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.39,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,36,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,73,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,75,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,77,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,79,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,81,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,82,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,85,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,88,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,89,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,90,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,98,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.4,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,73,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,74,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,77,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,83,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,85,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,91,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.41,99,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,17,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,21,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,24,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,29,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,51,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,53,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,56,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,57,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,72,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,74,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,75,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,77,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,79,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,81,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,82,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,88,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,96,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,97,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,98,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.42,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,48,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,53,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,56,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,68,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,71,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,72,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,74,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,77,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,78,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,79,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,80,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,81,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,83,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,84,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,85,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,87,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,91,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,93,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.43,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,16,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,17,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,18,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,23,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,34,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,40,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,44,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,51,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,58,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,63,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,66,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,67,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,72,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,74,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,80,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,81,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,84,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,87,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,88,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,89,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,90,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,93,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,97,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,99,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.44,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,37,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,44,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,48,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,55,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,56,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,61,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,64,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,67,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,68,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,84,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,85,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,90,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,91,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,92,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,93,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,94,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,95,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.45,96,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,25,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,32,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,36,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,40,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,49,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,51,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,53,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,54,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,56,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,61,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,64,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,72,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,74,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,75,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,77,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,79,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,82,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,86,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,89,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,90,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,92,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,93,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,98,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,99,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.46,100,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,18,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,25,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,27,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,34,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,35,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,38,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,39,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,44,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,48,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,53,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,57,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,67,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,76,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
0.47,78,0,0.5001,1,0.0002,0.00039992,0,,,,,,,,
