self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,
0.17,75,0.432,0.4475,0.344949793,0.1168,0.174510683,0.2218,,,,,,,,,,
0.11,50,0.274,0.4129,0.293699668,0.124,0.174377725,0.2982,,,,,,,,,,
0.11,43,0.27,0.4065,0.286236854,0.1252,0.174203423,0.3122,,,,,,,,,,
0.15,38,0.276,0.4357,0.324412889,0.1188,0.173913043,0.2474,,,,,,,,,,
0.25,10,0.276,0.4498,0.348795181,0.1158,0.173873874,0.2162,,,,,,,,,,
0.05,99,0.266,0.4097,0.28951049,0.1242,0.173827852,0.3048,,,,,,,,,,
0.07,99,0.27,0.4287,0.31383812,0.1202,0.173825018,0.2628,,,,,,,,,,
0.2,34,0.352,0.4391,0.329793181,0.118,0.173810576,0.2398,,,,,,,,,,
0.11,69,0.356,0.4797,0.421742483,0.1094,0.173733524,0.15,,,,,,,,,,
0.26,23,0.432,0.4425,0.335432169,0.1172,0.173706833,0.2322,,,,,,,,,,
0.26,28,0.266,0.5023,0.511241447,0.1046,0.173667608,0.1,,,,,,,,,,
0.06,67,0.276,0.4386,0.328683036,0.1178,0.17343934,0.2406,,,,,,,,,,
0.15,96,0.266,0.504,0.52,0.104,0.173333333,0.096,,,,,,,,,,
0.14,18,0.588,0.3628,0.246676514,0.1336,0.173326414,0.408,,,,,,,,,,
0.24,59,0.432,0.5047,0.523713421,0.1038,0.17325989,0.0944,,,,,,,,,,
0.25,37,0.276,0.4779,0.415969582,0.1094,0.173238321,0.1536,,,,,,,,,,
0.23,33,0.268,0.4464,0.341981132,0.116,0.173237754,0.2232,,,,,,,,,,
0.13,97,0.432,0.4161,0.29645803,0.1222,0.173063305,0.29,,,,,,,,,,
0.1,49,0.432,0.4196,0.300792864,0.1214,0.172983756,0.2822,,,,,,,,,,
0.12,40,0.276,0.4017,0.279695204,0.1248,0.172590236,0.3214,,,,,,,,,,
0.26,27,0.276,0.4284,0.312368973,0.1192,0.172553561,0.2624,,,,,,,,,,
0.04,58,0.27,0.3888,0.266974015,0.1274,0.172488492,0.3498,,,,,,,,,,
0.11,98,0.432,0.4145,0.293975904,0.122,0.172438163,0.293,,,,,,,,,,
0.07,46,0.268,0.4305,0.315257842,0.1186,0.172358669,0.2576,,,,,,,,,,
0.13,63,0.426,0.4014,0.279121864,0.1246,0.172289823,0.3218,,,,,,,,,,
0.29,8,0.27,0.4394,0.329006772,0.1166,0.172179563,0.2378,,,,,,,,,,
0.32,26,0.432,0.4494,0.346666667,0.1144,0.172030075,0.2156,,,,,,,,,,
0.11,87,0.276,0.4291,0.31292876,0.1186,0.172008702,0.2604,,,,,,,,,,
0.23,16,0.274,0.4241,0.305882353,0.1196,0.171962617,0.2714,,,,,,,,,,
0.31,10,0.432,0.4499,0.347534997,0.1142,0.171910281,0.2144,,,,,,,,,,
0.1,84,0.432,0.44,0.329738933,0.1162,0.17184265,0.2362,,,,,,,,,,
0.09,51,0.276,0.4385,0.327150084,0.1164,0.171706741,0.2394,,,,,,,,,,
0.21,30,0.268,0.4819,0.427888446,0.1074,0.171702638,0.1436,,,,,,,,,,
0.26,38,0.268,0.452,0.351301115,0.1134,0.17145449,0.2094,,,,,,,,,,
0.12,37,0.276,0.4268,0.309176225,0.1186,0.171436831,0.265,,,,,,,,,,
0.08,78,0.268,0.4857,0.44076222,0.1064,0.171419365,0.135,,,,,,,,,,
0.13,55,0.276,0.5008,0.503913894,0.103,0.171039522,0.1014,,,,,,,,,,
0.1,41,0.436,0.3932,0.269827586,0.1252,0.171038251,0.3388,,,,,,,,,,
0.54,1,0.15,0.3783,0.256502601,0.1282,0.170956127,0.3716,,,,,,,,,,
0.17,60,0.27,0.511,0.561247216,0.1008,0.170905392,0.0788,,,,,,,,,,
0.23,11,0.27,0.4032,0.279799818,0.123,0.1708808,0.3166,,,,,,,,,,
0.15,65,0.276,0.4613,0.370568562,0.1108,0.170592764,0.1882,,,,,,,,,,
0.29,21,0.426,0.3898,0.266129032,0.1254,0.170473083,0.3458,,,,,,,,,,
0.15,26,0.432,0.4012,0.277276826,0.123,0.170407315,0.3206,,,,,,,,,,
0.2,77,0.432,0.4973,0.487252125,0.1032,0.170325136,0.1086,,,,,,,,,,
0.14,44,0.274,0.4348,0.3200883,0.116,0.170287728,0.2464,,,,,,,,,,
0.25,8,0.432,0.4619,0.371717172,0.1104,0.170239013,0.1866,,,,,,,,,,
0.19,20,0.27,0.5143,0.583821805,0.0996,0.170169144,0.071,,,,,,,,,,
0.09,49,0.274,0.3771,0.254690619,0.1276,0.170019987,0.3734,,,,,,,,,,
0.18,46,0.27,0.4854,0.439166667,0.1054,0.17,0.1346,,,,,,,,,,
0.22,30,0.27,0.4537,0.353573688,0.1118,0.169882997,0.2044,,,,,,,,,,
0.11,44,0.27,0.4251,0.305454545,0.1176,0.169819495,0.2674,,,,,,,,,,
0.24,9,0.268,0.4659,0.380852551,0.109,0.169491525,0.1772,,,,,,,,,,
0.18,42,0.268,0.4477,0.341419042,0.1126,0.169348774,0.2172,,,,,,,,,,
0.3,10,0.268,0.4545,0.354818124,0.1112,0.169331506,0.2022,,,,,,,,,,
0.18,15,0.432,0.3782,0.254830918,0.1266,0.169160877,0.3702,,,,,,,,,,
0.24,10,0.27,0.4988,0.494186047,0.102,0.169098143,0.1044,,,,,,,,,,
0.13,43,0.276,0.4526,0.350755668,0.1114,0.169095325,0.2062,,,,,,,,,,
0.1,78,0.432,0.4319,0.31464344,0.1156,0.169080006,0.2518,,,,,,,,,,
0.11,55,0.27,0.4318,0.314472252,0.1156,0.169055279,0.252,,,,,,,,,,
0.16,55,0.27,0.4866,0.443123939,0.1044,0.168986727,0.1312,,,,,,,,,,
0.16,58,0.268,0.4369,0.322253521,0.1144,0.168856089,0.2406,,,,,,,,,,
0.26,39,0.276,0.4701,0.391272727,0.1076,0.168784314,0.1674,,,,,,,,,,
0.12,69,0.27,0.4806,0.422275641,0.1054,0.168693982,0.1442,,,,,,,,,,
0.26,8,0.27,0.453,0.351265823,0.111,0.168693009,0.205,,,,,,,,,,
0.24,25,0.27,0.4322,0.314754098,0.1152,0.168667643,0.2508,,,,,,,,,,
0.07,79,0.432,0.4159,0.292345679,0.1184,0.168540925,0.2866,,,,,,,,,,
0.14,94,0.276,0.4947,0.475394615,0.1024,0.168504196,0.113,,,,,,,,,,
0.12,45,0.436,0.4046,0.279166667,0.1206,0.168435754,0.3114,,,,,,,,,,
0.07,63,0.588,0.3982,0.27236136,0.1218,0.168325041,0.3254,,,,,,,,,,
0.14,88,0.352,0.4864,0.442078365,0.1038,0.168124393,0.131,,,,,,,,,,
0.13,94,0.268,0.4307,0.311991319,0.115,0.168054947,0.2536,,,,,,,,,,
0.06,96,0.436,0.4056,0.279850746,0.12,0.167973124,0.3088,,,,,,,,,,
0.18,38,0.268,0.4112,0.286127168,0.1188,0.167891464,0.2964,,,,,,,,,,
0.12,51,0.268,0.4453,0.335735736,0.1118,0.167741935,0.2212,,,,,,,,,,
0.16,42,0.27,0.4363,0.320158103,0.1134,0.167478954,0.2408,,,,,,,,,,
0.24,38,0.352,0.4601,0.365656566,0.1086,0.167463377,0.1884,,,,,,,,,,
0.19,44,0.268,0.4893,0.452780229,0.1026,0.167291701,0.124,,,,,,,,,,
0.27,41,0.268,0.468,0.384726225,0.1068,0.167188478,0.1708,,,,,,,,,,
0.13,45,0.268,0.4321,0.313358988,0.114,0.167179938,0.2498,,,,,,,,,,
0.16,45,0.27,0.4507,0.345454545,0.1102,0.167096285,0.2088,,,,,,,,,,
0.12,73,0.276,0.4511,0.346129641,0.11,0.166944908,0.2078,,,,,,,,,,
0.2,29,0.432,0.4808,0.422077922,0.104,0.166880616,0.1424,,,,,,,,,,
0.26,20,0.27,0.4203,0.296371998,0.116,0.166738537,0.2754,,,,,,,,,,
0.16,74,0.432,0.4471,0.3382263,0.1106,0.166691786,0.2164,,,,,,,,,,
0.28,13,0.432,0.4127,0.286761114,0.1174,0.166595714,0.292,,,,,,,,,,
0.11,57,0.27,0.3968,0.269230769,0.1204,0.166390271,0.3268,,,,,,,,,,
0.21,46,0.432,0.4959,0.480420248,0.1006,0.166363486,0.1088,,,,,,,,,,
0.27,26,0.432,0.4117,0.285367039,0.1174,0.166359643,0.294,,,,,,,,,,
0.09,94,0.27,0.4507,0.344870988,0.1096,0.166337836,0.2082,,,,,,,,,,
0.16,62,0.274,0.4695,0.388114453,0.1058,0.16627377,0.1668,,,,,,,,,,
0.12,38,0.432,0.374,0.248803828,0.1248,0.166222696,0.3768,,,,,,,,,,
0.12,65,0.276,0.4454,0.334545455,0.1104,0.166015038,0.2196,,,,,,,,,,
0.16,67,0.276,0.5013,0.506639428,0.0992,0.165914032,0.0966,,,,,,,,,,
0.27,8,0.27,0.4298,0.308823529,0.1134,0.165886483,0.2538,,,,,,,,,,
0.17,46,0.268,0.5273,0.704647676,0.094,0.165872596,0.0394,,,,,,,,,,
0.18,45,0.27,0.4905,0.457091238,0.1012,0.165711479,0.1202,,,,,,,,,,
0.21,36,0.276,0.4783,0.413407821,0.1036,0.165680473,0.147,,,,,,,,,,
0.16,16,0.268,0.3897,0.261565067,0.121,0.165458772,0.3416,,,,,,,,,,
0.23,12,0.268,0.4649,0.375620128,0.106,0.16534082,0.1762,,,,,,,,,,
0.12,79,0.276,0.399,0.270245678,0.1188,0.165045846,0.3208,,,,,,,,,,
0.04,94,0.276,0.4024,0.273654917,0.118,0.16489659,0.3132,,,,,,,,,,
0.11,60,0.276,0.3843,0.256010122,0.1214,0.164699498,0.3528,,,,,,,,,,
0.37,30,0.352,0.4815,0.423363712,0.1022,0.164652811,0.1392,,,,,,,,,,
0.04,91,0.268,0.405,0.276154571,0.1172,0.164560517,0.3072,,,,,,,,,,
0.14,66,0.276,0.4388,0.321678322,0.1104,0.164383562,0.2328,,,,,,,,,,
0.23,15,0.268,0.3934,0.263950399,0.1192,0.164232571,0.3324,,,,,,,,,,
0.05,89,0.27,0.3901,0.260566449,0.1196,0.16394791,0.3394,,,,,,,,,,
0.22,85,0.266,0.4908,0.457798165,0.0998,0.163875205,0.1182,,,,,,,,,,
0.31,24,0.27,0.4894,0.452079566,0.1,0.163773338,0.1212,,,,,,,,,,
0.06,46,0.588,0.3307,0.218115218,0.131,0.163688617,0.4696,,,,,,,,,,
0.1,82,0.27,0.4652,0.37517934,0.1046,0.163590866,0.1742,,,,,,,,,,
0.13,31,0.27,0.3649,0.239289849,0.124,0.163351337,0.3942,,,,,,,,,,
0.13,48,0.27,0.4401,0.322885866,0.1092,0.163204304,0.229,,,,,,,,,,
0.01,60,0.27,0.3592,0.234740015,0.1246,0.162790698,0.4062,,,,,,,,,,
0.25,6,0.276,0.4801,0.417700579,0.101,0.162667096,0.1408,,,,,,,,,,
0.24,32,0.432,0.4042,0.273415326,0.1156,0.162496486,0.3072,,,,,,,,,,
0.05,55,0.506,0.359,0.234162896,0.1242,0.162310507,0.4062,,,,,,,,,,
0.28,31,0.27,0.4706,0.388467375,0.1024,0.162076607,0.1612,,,,,,,,,,
0.1,99,0.276,0.426,0.3,0.111,0.162043796,0.259,,,,,,,,,,
0.13,64,0.268,0.4394,0.320710059,0.1084,0.162032885,0.2296,,,,,,,,,,
0.24,48,0.352,0.465,0.373554913,0.1034,0.161967419,0.1734,,,,,,,,,,
0.13,51,0.276,0.4965,0.482621648,0.0972,0.16181122,0.1042,,,,,,,,,,
0.24,97,0.268,0.4614,0.364466292,0.1038,0.161581569,0.181,,,,,,,,,,
0.09,95,0.432,0.4294,0.304323725,0.1098,0.161375661,0.251,,,,,,,,,,
0.08,98,0.432,0.4579,0.356117567,0.1042,0.161225437,0.1884,,,,,,,,,,
0.12,95,0.264,0.5179,0.619812584,0.0926,0.161127545,0.0568,,,,,,,,,,
0.19,26,0.268,0.4472,0.333753149,0.106,0.160898604,0.2116,,,,,,,,,,
0.14,70,0.27,0.4856,0.436283186,0.0986,0.160848287,0.1274,,,,,,,,,,
0.22,12,0.432,0.4055,0.273163706,0.1138,0.160666384,0.3028,,,,,,,,,,
0.15,100,0.276,0.4899,0.453023256,0.0974,0.160329218,0.1176,,,,,,,,,,
0.28,27,0.27,0.4962,0.480923695,0.0958,0.159773182,0.1034,,,,,,,,,,
0.2,39,0.27,0.4833,0.427328111,0.0982,0.159700764,0.1316,,,,,,,,,,
0.23,10,0.272,0.4721,0.391100703,0.1002,0.159528737,0.156,,,,,,,,,,
0.28,92,0.27,0.4948,0.474257426,0.0958,0.159400998,0.1062,,,,,,,,,,
0.16,50,0.352,0.4765,0.404237979,0.0992,0.159306247,0.1462,,,,,,,,,,
0.14,50,0.268,0.4495,0.336357745,0.1038,0.158642824,0.2048,,,,,,,,,,
0.12,62,0.266,0.5093,0.555956679,0.0924,0.158463385,0.0738,,,,,,,,,,
0.24,21,0.276,0.4441,0.325856698,0.1046,0.158364875,0.2164,,,,,,,,,,
0.15,47,0.268,0.4831,0.425942156,0.0972,0.15828041,0.131,,,,,,,,,,
0.13,71,0.27,0.5021,0.51147541,0.0936,0.158241758,0.0894,,,,,,,,,,
0.36,38,0.352,0.5047,0.526613817,0.093,0.158082611,0.0836,,,,,,,,,,
0.15,34,0.264,0.4535,0.344064386,0.1026,0.158065013,0.1956,,,,,,,,,,
0.24,42,0.266,0.4615,0.362007168,0.101,0.157935887,0.178,,,,,,,,,,
0.29,64,0.268,0.4955,0.477295661,0.0946,0.157903522,0.1036,,,,,,,,,,
0.2,15,0.268,0.435,0.30971897,0.1058,0.157722123,0.2358,,,,,,,,,,
0.27,12,0.266,0.4094,0.274626866,0.1104,0.157489301,0.2916,,,,,,,,,,
0.12,57,0.432,0.4382,0.314748201,0.105,0.157468506,0.2286,,,,,,,,,,
0.25,40,0.432,0.4788,0.410623946,0.0974,0.157452312,0.1398,,,,,,,,,,
0.14,76,0.35,0.4413,0.32004905,0.1044,0.157442316,0.2218,,,,,,,,,,
0.04,100,0.268,0.3711,0.238327243,0.1174,0.157309393,0.3752,,,,,,,,,,
0.14,85,0.27,0.4915,0.458857696,0.0948,0.157135753,0.1118,,,,,,,,,,
0.11,92,0.426,0.3409,0.217807733,0.1228,0.157053332,0.441,,,,,,,,,,
0.1,95,0.432,0.4244,0.29321663,0.1072,0.157000586,0.2584,,,,,,,,,,
0.25,35,0.27,0.4541,0.344195519,0.1014,0.156650703,0.1932,,,,,,,,,,
0.16,85,0.352,0.4905,0.454370797,0.0946,0.15659659,0.1136,,,,,,,,,,
0.12,83,0.27,0.4137,0.278831369,0.1088,0.156524241,0.2814,,,,,,,,,,
0.11,85,0.266,0.5247,0.694488189,0.0882,0.156521739,0.0388,,,,,,,,,,
0.26,21,0.27,0.4218,0.289104639,0.1072,0.156405019,0.2636,,,,,,,,,,
0.22,28,0.266,0.3881,0.251664447,0.1134,0.156349097,0.3372,,,,,,,,,,
0.35,13,0.268,0.4329,0.3050552,0.105,0.156226752,0.2392,,,,,,,,,,
0.18,89,0.268,0.4987,0.493077742,0.0926,0.155918505,0.0952,,,,,,,,,,
0.35,53,0.27,0.5032,0.518099548,0.0916,0.155676411,0.0852,,,,,,,,,,
0.14,86,0.276,0.523,0.678018576,0.0876,0.155154091,0.0416,,,,,,,,,,
0.16,78,0.268,0.4491,0.332234674,0.1008,0.154672395,0.2026,,,,,,,,,,
0.22,74,0.27,0.4529,0.339904827,0.1,0.15453562,0.1942,,,,,,,,,,
0.19,56,0.27,0.5001,0.500548847,0.0912,0.154288614,0.091,,,,,,,,,,
0.28,6,0.266,0.466,0.370624049,0.0974,0.154260374,0.1654,,,,,,,,,,
0.07,94,0.266,0.4248,0.291111111,0.1048,0.154117647,0.2552,,,,,,,,,,
0.16,49,0.266,0.4884,0.444656489,0.0932,0.154100529,0.1164,,,,,,,,,,
0.13,68,0.426,0.3147,0.201032591,0.1246,0.153846154,0.4952,,,,,,,,,,
0.09,60,0.432,0.3796,0.241630901,0.1126,0.15361528,0.3534,,,,,,,,,,
0.11,61,0.27,0.3485,0.219132369,0.1182,0.153566325,0.4212,,,,,,,,,,
0.22,19,0.266,0.5137,0.592442645,0.0878,0.152935029,0.0604,,,,,,,,,,
0.25,9,0.268,0.4475,0.327416174,0.0996,0.15273731,0.2046,,,,,,,,,,
0.18,40,0.266,0.4904,0.452662722,0.0918,0.152643831,0.111,,,,,,,,,,
0.22,20,0.27,0.4086,0.268958544,0.1064,0.15247922,0.2892,,,,,,,,,,
0.14,84,0.27,0.4294,0.296189376,0.1026,0.152406417,0.2438,,,,,,,,,,
0.13,69,0.27,0.4838,0.425688073,0.0928,0.152380952,0.1252,,,,,,,,,,
0.11,93,0.27,0.3755,0.237008872,0.1122,0.152300801,0.3612,,,,,,,,,,
0.23,18,0.266,0.4456,0.323146944,0.0994,0.152034261,0.2082,,,,,,,,,,
0.12,98,0.424,0.3741,0.235615288,0.1122,0.152011923,0.364,,,,,,,,,,
0.33,23,0.266,0.4811,0.415549598,0.093,0.151985619,0.1308,,,,,,,,,,
0.21,40,0.264,0.5263,0.725557461,0.0846,0.151531435,0.032,,,,,,,,,,
0.28,11,0.27,0.4402,0.312656642,0.0998,0.15130382,0.2194,,,,,,,,,,
0.29,16,0.27,0.4993,0.496098105,0.089,0.150924199,0.0904,,,,,,,,,,
0.14,53,0.266,0.491,0.45472837,0.0904,0.150817484,0.1084,,,,,,,,,,
0.21,60,0.266,0.4905,0.452452452,0.0904,0.150691782,0.1094,,,,,,,,,,
0.21,87,0.266,0.4733,0.388284519,0.0928,0.149798224,0.1462,,,,,,,,,,
0.26,70,0.266,0.5015,0.508710801,0.0876,0.149462549,0.0846,,,,,,,,,,
0.39,30,0.266,0.5007,0.504036909,0.0874,0.148968809,0.086,,,,,,,,,,
0.1,89,0.27,0.4504,0.329903978,0.0962,0.148962527,0.1954,,,,,,,,,,
0.15,56,0.266,0.4813,0.414455627,0.0906,0.148695224,0.128,,,,,,,,,,
0.17,29,0.266,0.4261,0.2870317,0.0996,0.147884187,0.2474,,,,,,,,,,
0.47,5,0.266,0.4766,0.397007042,0.0902,0.147001304,0.137,,,,,,,,,,
0.09,98,0.27,0.4194,0.276854928,0.1,0.14692918,0.2612,,,,,,,,,,
0.33,37,0.142,0.507,0.544987147,0.0848,0.146763586,0.0708,,,,,,,,,,
0.3,37,0.268,0.4657,0.363564041,0.0914,0.146076394,0.16,,,,,,,,,,
0.22,64,0.266,0.4959,0.477247503,0.086,0.145738011,0.0942,,,,,,,,,,
0.42,17,0.27,0.4958,0.476718404,0.086,0.145713318,0.0944,,,,,,,,,,
0.11,99,0.27,0.4923,0.458911419,0.086,0.144854304,0.1014,,,,,,,,,,
0.25,12,0.432,0.4166,0.271130626,0.0988,0.144825564,0.2656,,,,,,,,,,
0.19,6,0.588,0.3562,0.21468254,0.1082,0.143882979,0.3958,,,,,,,,,,
0.15,93,0.432,0.4698,0.373322148,0.089,0.14373385,0.1494,,,,,,,,,,
0.09,82,0.584,0.3676,0.222082284,0.1058,0.143321593,0.3706,,,,,,,,,,
0.19,37,0.276,0.4699,0.372995781,0.0884,0.142926435,0.1486,,,,,,,,,,
0.13,52,0.276,0.4527,0.327749454,0.09,0.141220775,0.1846,,,,,,,,,,
0.36,5,0.28,0.3328,0.197101449,0.1088,0.140206186,0.4432,,,,,,,,,,
0.18,56,0.264,0.4968,0.481176471,0.0818,0.13982906,0.0882,,,,,,,,,,
0.23,37,0.27,0.4624,0.349117175,0.087,0.139289145,0.1622,,,,,,,,,,
0.3,26,0.266,0.4802,0.404255319,0.0836,0.138548227,0.1232,,,,,,,,,,
0.11,64,0.266,0.4435,0.306374229,0.0894,0.138411519,0.2024,,,,,,,,,,
0.19,15,0.432,0.4245,0.274626866,0.092,0.137827715,0.243,,,,,,,,,,
0.16,14,0.432,0.3629,0.21185372,0.1008,0.136603876,0.375,,,,,,,,,,
0.27,82,0.264,0.4646,0.352253756,0.0844,0.136172959,0.1552,,,,,,,,,,
0.31,31,0.266,0.4978,0.486453202,0.079,0.135925671,0.0834,,,,,,,,,,
0.43,4,0.266,0.4693,0.365468887,0.0834,0.1358085,0.1448,,,,,,,,,,
0.21,61,0.266,0.5321,0.888619855,0.0734,0.135599483,0.0092,,,,,,,,,,
0.3,16,0.266,0.5066,0.546610169,0.0774,0.135599159,0.0642,,,,,,,,,,
0.28,17,0.432,0.4184,0.262237762,0.09,0.134008338,0.2532,,,,,,,,,,
0.19,83,0.266,0.4815,0.406281662,0.0802,0.133956907,0.1172,,,,,,,,,,
0.2,75,0.432,0.4898,0.442437923,0.0784,0.133197418,0.0988,,,,,,,,,,
0.1,90,0.268,0.4594,0.335760518,0.083,0.13309814,0.1642,,,,,,,,,,
0.2,18,0.266,0.4693,0.36282395,0.0812,0.132701422,0.1426,,,,,,,,,,
0.34,13,0.266,0.5139,0.615640599,0.074,0.132119264,0.0462,,,,,,,,,,
0.08,79,0.436,0.3555,0.202061856,0.098,0.131986532,0.387,,,,,,,,,,
0.22,35,0.268,0.4708,0.365561694,0.0794,0.130463359,0.1378,,,,,,,,,,
0.13,36,0.432,0.327,0.183845029,0.1006,0.130041365,0.4466,,,,,,,,,,
0.12,85,0.428,0.3734,0.21253406,0.0936,0.129963899,0.3468,,,,,,,,,,
0.19,91,0.268,0.4709,0.365402405,0.079,0.129912843,0.1372,,,,,,,,,,
0.23,30,0.27,0.4713,0.366013072,0.0784,0.129138527,0.1358,,,,,,,,,,
0.34,7,0.418,0.449,0.307692308,0.0816,0.128991464,0.1836,,,,,,,,,,
0.09,69,0.436,0.3902,0.2255,0.0902,0.128857143,0.3098,,,,,,,,,,
0.3,46,0.27,0.5137,0.617900172,0.0718,0.128650779,0.0444,,,,,,,,,,
0.24,29,0.432,0.4051,0.24,0.0876,0.128351648,0.2774,,,,,,,,,,
0.29,25,0.266,0.428,0.269526248,0.0842,0.128314538,0.2282,,,,,,,,,,
0.4,5,0.266,0.427,0.267811705,0.0842,0.128119294,0.2302,,,,,,,,,,
0.22,16,0.432,0.4294,0.271373057,0.0838,0.128056235,0.225,,,,,,,,,,
0.05,81,0.436,0.3564,0.198319328,0.0944,0.127913279,0.3816,,,,,,,,,,
0.12,42,0.352,0.3679,0.205002233,0.0918,0.126813096,0.356,,,,,,,,,,
0.16,56,0.268,0.4666,0.348731884,0.077,0.126146789,0.1438,,,,,,,,,,
0.26,36,0.426,0.4458,0.297155689,0.0794,0.125315657,0.1878,,,,,,,,,,
0.17,8,0.276,0.4318,0.271753681,0.0812,0.125038497,0.2176,,,,,,,,,,
0.08,62,0.35,0.4018,0.2319869,0.085,0.12441452,0.2814,,,,,,,,,,
0.18,39,0.276,0.4433,0.291083272,0.079,0.124272456,0.1924,,,,,,,,,,
0.22,40,0,0.4997,0.497890295,0.0708,0.123971283,0.0714,,,,,,,,,,
0.13,42,0.276,0.3676,0.201263538,0.0892,0.123614191,0.354,,,,,,,,,,
0.03,90,0.28,0.3587,0.194816415,0.0902,0.123308271,0.3728,,,,,,,,,,
0.46,2,0.422,0.4289,0.265036352,0.0802,0.123138339,0.2224,,,,,,,,,,
0.11,58,0.432,0.4589,0.324208725,0.0758,0.122872427,0.158,,,,,,,,,,
0.25,24,0.268,0.4678,0.348968105,0.0744,0.122650841,0.1388,,,,,,,,,,
0.19,38,0.428,0.3584,0.193506494,0.0894,0.122298222,0.3726,,,,,,,,,,
0.12,58,0.432,0.3749,0.205091938,0.087,0.122173852,0.3372,,,,,,,,,,
0.06,77,0.356,0.3833,0.211851852,0.0858,0.122135231,0.3192,,,,,,,,,,
0.01,95,0.588,0.3512,0.188181056,0.0898,0.12158137,0.3874,,,,,,,,,,
0.2,22,0.432,0.3671,0.19781719,0.087,0.120850118,0.3528,,,,,,,,,,
0.17,14,0.432,0.352,0.187235841,0.0886,0.120282378,0.3846,,,,,,,,,,
0.09,54,0.426,0.3912,0.216666667,0.0832,0.120231214,0.3008,,,,,,,,,,
0.06,48,0.424,0.3599,0.191545575,0.087,0.119653418,0.3672,,,,,,,,,,
0.38,1,0.424,0.3733,0.200755786,0.085,0.119432345,0.3384,,,,,,,,,,
0.19,14,0.432,0.4306,0.262002743,0.0764,0.11830288,0.2152,,,,,,,,,,
0.07,90,0.266,0.4692,0.349019608,0.0712,0.118272425,0.1328,,,,,,,,,,
0.09,84,0.276,0.432,0.263888889,0.076,0.118012422,0.212,,,,,,,,,,
0.13,61,0.266,0.3811,0.204669647,0.0824,0.117496079,0.3202,,,,,,,,,,
0.35,15,0.27,0.4733,0.360792492,0.0692,0.116126867,0.1226,,,,,,,,,,
0.21,37,0.266,0.4213,0.245307443,0.0758,0.115813598,0.2332,,,,,,,,,,
0.03,61,0.426,0.3616,0.188007214,0.0834,0.115544472,0.3602,,,,,,,,,,
0.3,5,0.422,0.3907,0.209463052,0.0788,0.114518239,0.2974,,,,,,,,,,
0.08,83,0.436,0.3613,0.186057039,0.0822,0.114024136,0.3596,,,,,,,,,,
0.06,90,0.276,0.3991,0.216413716,0.077,0.113586075,0.2788,,,,,,,,,,
0.14,71,0.276,0.4099,0.228123114,0.0756,0.113564669,0.2558,,,,,,,,,,
0.12,49,0.276,0.3425,0.174182871,0.0842,0.113522988,0.3992,,,,,,,,,,
0.27,9,0.276,0.4293,0.253658537,0.0728,0.113131313,0.2142,,,,,,,,,,
0.06,44,0.426,0.3539,0.180306346,0.0824,0.113109128,0.3746,,,,,,,,,,
0.13,33,0.42,0.3546,0.180579965,0.0822,0.112974162,0.373,,,,,,,,,,
0.03,53,0.42,0.375,0.194525904,0.0796,0.112971899,0.3296,,,,,,,,,,
0.1,97,0.436,0.375,0.193927522,0.0792,0.112468049,0.3292,,,,,,,,,,
0.04,63,0.418,0.378,0.196215139,0.0788,0.112442922,0.3228,,,,,,,,,,
0.09,75,0.27,0.3972,0.212527964,0.076,0.111962286,0.2816,,,,,,,,,,
0.21,32,0.352,0.3779,0.195207189,0.0782,0.111666429,0.3224,,,,,,,,,,
0.1,51,0.266,0.3656,0.185981308,0.0796,0.111484594,0.3484,,,,,,,,,,
0.09,86,0.28,0.361,0.182648402,0.08,0.111265647,0.358,,,,,,,,,,
0.14,10,0.274,0.3511,0.176445024,0.0812,0.111217641,0.379,,,,,,,,,,
0.1,74,0.276,0.3628,0.183579336,0.0796,0.111049107,0.354,,,,,,,,,,
0.13,100,0.276,0.4374,0.264307229,0.0702,0.110935525,0.1954,,,,,,,,,,
0.22,8,0.276,0.4045,0.218621096,0.0742,0.110795879,0.2652,,,,,,,,,,
0.2,61,0.27,0.4796,0.38028169,0.0648,0.110731374,0.1056,,,,,,,,,,
0.07,97,0.352,0.3971,0.21079258,0.075,0.110635787,0.2808,,,,,,,,,,
0.03,58,0.588,0.3486,0.173987941,0.0808,0.110352363,0.3836,,,,,,,,,,
0.09,27,0.28,0.3659,0.184470588,0.0784,0.110035088,0.3466,,,,,,,,,,
0.2,19,0.268,0.3907,0.203794038,0.0752,0.109861213,0.2938,,,,,,,,,,
0.17,11,0.268,0.3771,0.192288433,0.0768,0.109761326,0.3226,,,,,,,,,,
0.02,74,0.508,0.358,0.178733032,0.079,0.109570042,0.363,,,,,,,,,,
0.04,44,0.27,0.3595,0.179077204,0.0784,0.109055501,0.3594,,,,,,,,,,
0.18,19,0.272,0.4182,0.232679739,0.0712,0.109035222,0.2348,,,,,,,,,,
0.29,3,0.422,0.3526,0.174757282,0.0792,0.109000826,0.374,,,,,,,,,,
0.24,16,0.276,0.466,0.328629032,0.0652,0.108811749,0.1332,,,,,,,,,,
0.2,26,0.274,0.351,0.172958736,0.0788,0.108271503,0.3768,,,,,,,,,,
0.15,37,0.354,0.4198,0.23373174,0.0704,0.108207808,0.2308,,,,,,,,,,
0.15,73,0.266,0.4686,0.335774059,0.0642,0.107790463,0.127,,,,,,,,,,
