self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,
0.12,91,0.0146,0.395,0.148594378,0.0444,0.068370804,0.2544,,,,,,,,,,
0.26,31,0.0867,0.4712,0.286982249,0.0388,0.068357999,0.0964,,,,,,,,,,
0.19,56,0.0109,0.4447,0.211678832,0.0406,0.068132237,0.1512,,,,,,,,,,
0.17,80,0.0115,0.4881,0.379310345,0.0374,0.068086656,0.0612,,,,,,,,,,
0.13,96,0.0019,0.4538,0.231395349,0.0398,0.067918089,0.1322,,,,,,,,,,
0.09,75,0.0436,0.3987,0.150930393,0.0438,0.06789645,0.2464,,,,,,,,,,
0.15,97,0.0245,0.4342,0.192523364,0.0412,0.067874794,0.1728,,,,,,,,,,
0.1,62,0.0054,0.4031,0.154668567,0.0434,0.067780728,0.2372,,,,,,,,,,
0.11,76,0.0109,0.3863,0.140871762,0.0446,0.067750266,0.272,,,,,,,,,,
0.09,81,0.0145,0.3763,0.133806986,0.0452,0.067573628,0.2926,,,,,,,,,,
0.12,79,0.004,0.4326,0.189114391,0.041,0.067389875,0.1758,,,,,,,,,,
0.19,74,0.0087,0.4214,0.17358804,0.0418,0.067375887,0.199,,,,,,,,,,
0.19,59,0.0108,0.443,0.206790123,0.0402,0.067314133,0.1542,,,,,,,,,,
0.08,54,0.0249,0.4193,0.170612245,0.0418,0.067148594,0.2032,,,,,,,,,,
0.19,98,0.016,0.4859,0.362035225,0.037,0.06713845,0.0652,,,,,,,,,,
0.26,29,0.0017,0.4158,0.166402536,0.042,0.067071223,0.2104,,,,,,,,,,
0.49,1,0.0806,0.4405,0.201604814,0.0402,0.067033517,0.1592,,,,,,,,,,
0.36,13,0.0003,0.471,0.28358209,0.038,0.0670194,0.096,,,,,,,,,,
0.11,81,0.0028,0.4568,0.237226277,0.039,0.06698729,0.1254,,,,,,,,,,
0.25,8,0.0297,0.3991,0.149409312,0.043,0.066780556,0.2448,,,,,,,,,,
0.1,77,0.02,0.4569,0.236874237,0.0388,0.066678123,0.125,,,,,,,,,,
0.26,41,0.0682,0.4452,0.209129512,0.0394,0.066307641,0.149,,,,,,,,,,
0.17,89,0.0001,0.427,0.178697183,0.0406,0.066166884,0.1866,,,,,,,,,,
0.26,30,0.0112,0.4492,0.21714922,0.039,0.06612411,0.1406,,,,,,,,,,
0.22,70,0.0129,0.4285,0.18051832,0.0404,0.06602386,0.1834,,,,,,,,,,
0.14,67,0.0124,0.4791,0.318890815,0.0368,0.065985297,0.0786,,,,,,,,,,
0.23,42,0,0.4121,0.160092807,0.0414,0.065787383,0.2172,,,,,,,,,,
0.14,93,0.0088,0.4404,0.198989899,0.0394,0.065776294,0.1586,,,,,,,,,,
0.28,35,0.0098,0.468,0.26945245,0.0374,0.065683175,0.1014,,,,,,,,,,
0.19,79,0.0001,0.4985,0.479564033,0.0352,0.065585988,0.0382,,,,,,,,,,
0.12,95,0.0242,0.4471,0.211559433,0.0388,0.06557377,0.1446,,,,,,,,,,
0.13,81,0.0086,0.4263,0.176470588,0.0402,0.065482978,0.1876,,,,,,,,,,
0.24,88,0.0001,0.4031,0.150684932,0.0418,0.065445436,0.2356,,,,,,,,,,
0.18,39,0.0105,0.4373,0.19294809,0.0394,0.065437635,0.1648,,,,,,,,,,
0.23,6,0.0553,0.4314,0.183579336,0.0398,0.065417488,0.177,,,,,,,,,,
0.2,79,0.0129,0.4195,0.167630058,0.0406,0.065367896,0.2016,,,,,,,,,,
0.18,57,0.0316,0.4783,0.313253012,0.0364,0.065221287,0.0798,,,,,,,,,,
0.13,60,0.0114,0.4092,0.156060606,0.0412,0.065189873,0.2228,,,,,,,,,,
0.14,75,0.015,0.4413,0.198974359,0.0388,0.064937238,0.1562,,,,,,,,,,
0.67,1,0.0173,0.4179,0.164897959,0.0404,0.064899598,0.2046,,,,,,,,,,
0.21,61,0.0108,0.4176,0.164495114,0.0404,0.064868337,0.2052,,,,,,,,,,
0.1,64,0.0092,0.4434,0.202731092,0.0386,0.064852151,0.1518,,,,,,,,,,
0.18,42,0.0103,0.393,0.140939597,0.042,0.064714946,0.256,,,,,,,,,,
0.37,3,0.0209,0.4474,0.210352423,0.0382,0.064658091,0.1434,,,,,,,,,,
0.36,27,0,0.4951,0.438287154,0.0348,0.064480267,0.0446,,,,,,,,,,
0.22,64,0.0048,0.4514,0.218097448,0.0376,0.064141931,0.1348,,,,,,,,,,
0.27,67,0.0088,0.4978,0.469945355,0.0344,0.064107343,0.0388,,,,,,,,,,
0.23,23,0.0023,0.4099,0.154789272,0.0404,0.06407613,0.2206,,,,,,,,,,
0.38,14,0,0.4302,0.179227941,0.039,0.064060447,0.1786,,,,,,,,,,
0.11,70,0.0008,0.4065,0.151379567,0.0406,0.064027756,0.2276,,,,,,,,,,
0.07,90,0.0027,0.4394,0.193319838,0.0382,0.063794255,0.1594,,,,,,,,,,
0.13,54,0.0006,0.4746,0.29248366,0.0358,0.063791875,0.0866,,,,,,,,,,
0.2,44,0,0.4592,0.237113402,0.0368,0.063711911,0.1184,,,,,,,,,,
0.11,68,0.0092,0.4627,0.246947083,0.0364,0.063447795,0.111,,,,,,,,,,
0.23,39,0.0155,0.4819,0.329566855,0.035,0.063279696,0.0712,,,,,,,,,,
0.2,97,0.0104,0.4884,0.373362445,0.0342,0.062660315,0.0574,,,,,,,,,,
0.31,9,0.0018,0.4581,0.231754161,0.0362,0.062618924,0.12,,,,,,,,,,
0.22,54,0.0173,0.5028,0.546052632,0.0332,0.062594268,0.0276,,,,,,,,,,
0.13,50,0.0093,0.4395,0.191011236,0.0374,0.062552266,0.1584,,,,,,,,,,
0.13,46,0.0143,0.4462,0.203090508,0.0368,0.062309516,0.1444,,,,,,,,,,
0.17,58,0.028,0.4731,0.282714055,0.035,0.062288663,0.0888,,,,,,,,,,
0.29,31,0.0131,0.4478,0.206081081,0.0366,0.062160326,0.141,,,,,,,,,,
0.12,99,0.0086,0.4868,0.360169492,0.034,0.062134503,0.0604,,,,,,,,,,
0.28,24,0.0083,0.4526,0.216507177,0.0362,0.062028787,0.131,,,,,,,,,,
0.18,45,0.014,0.4701,0.269645609,0.035,0.061957869,0.0948,,,,,,,,,,
0.26,7,0.0225,0.4787,0.308797127,0.0344,0.061903905,0.077,,,,,,,,,,
0.32,27,0.0101,0.4423,0.194708995,0.0368,0.061900757,0.1522,,,,,,,,,,
0.15,74,0.0673,0.4661,0.254703329,0.0352,0.061852047,0.103,,,,,,,,,,
0.34,8,0.0157,0.4559,0.224030038,0.0358,0.061734782,0.124,,,,,,,,,,
0.22,14,0.0224,0.4105,0.150663544,0.0386,0.061455182,0.2176,,,,,,,,,,
0.55,3,0.0153,0.4851,0.346391753,0.0336,0.061257976,0.0634,,,,,,,,,,
0.35,6,0.0061,0.4759,0.293310463,0.0342,0.061257389,0.0824,,,,,,,,,,
0.15,73,0.0315,0.4728,0.279220779,0.0344,0.061253561,0.0888,,,,,,,,,,
0.15,86,0.0001,0.485,0.345679012,0.0336,0.06124681,0.0636,,,,,,,,,,
0.27,32,0.0007,0.4541,0.218404908,0.0356,0.06122098,0.1274,,,,,,,,,,
0.22,92,0.0047,0.4562,0.223484848,0.0354,0.061118785,0.123,,,,,,,,,,
0.24,20,0.0696,0.4345,0.179863148,0.0368,0.06109912,0.1678,,,,,,,,,,
0.13,92,0.0112,0.4365,0.182817183,0.0366,0.060989835,0.1636,,,,,,,,,,
0.28,31,0.0151,0.4887,0.373033708,0.0332,0.06097337,0.0558,,,,,,,,,,
0.13,44,0.0245,0.4295,0.172093023,0.037,0.06090535,0.178,,,,,,,,,,
0.28,25,0.011,0.4506,0.209411765,0.0356,0.060854701,0.1344,,,,,,,,,,
0.14,94,0.0023,0.4994,0.490909091,0.0324,0.060787992,0.0336,,,,,,,,,,
0.19,85,0.0048,0.4759,0.291882556,0.0338,0.060584334,0.082,,,,,,,,,,
0.17,50,0.006,0.4845,0.340862423,0.0332,0.060506652,0.0642,,,,,,,,,,
0.24,69,0.0153,0.4935,0.416879795,0.0326,0.060471156,0.0456,,,,,,,,,,
0.19,71,0.0075,0.4151,0.153469388,0.0376,0.060401606,0.2074,,,,,,,,,,
0.28,33,0.0092,0.4139,0.151980598,0.0376,0.060285394,0.2098,,,,,,,,,,
0.09,64,0.0193,0.43,0.171052632,0.0364,0.060026385,0.1764,,,,,,,,,,
0.15,84,0.0741,0.4643,0.244635193,0.0342,0.060010528,0.1056,,,,,,,,,,
0.21,63,0.0001,0.4235,0.162400706,0.0368,0.060003261,0.1898,,,,,,,,,,
0.17,79,0.0005,0.495,0.432795699,0.0322,0.059940432,0.0422,,,,,,,,,,
0.23,96,0.001,0.4566,0.221794872,0.0346,0.059861592,0.1214,,,,,,,,,,
0.2,61,0.001,0.4182,0.155143339,0.0368,0.059489169,0.2004,,,,,,,,,,
0.25,27,0.0139,0.4525,0.210718636,0.0346,0.059439959,0.1296,,,,,,,,,,
0.24,27,0.0135,0.4395,0.184567258,0.0354,0.059405941,0.1564,,,,,,,,,,
0.14,68,0.0096,0.4513,0.207683073,0.0346,0.059317675,0.132,,,,,,,,,,
0.25,23,0.0118,0.4796,0.308270677,0.0328,0.059291396,0.0736,,,,,,,,,,
0.19,38,0.0145,0.4187,0.155216285,0.0366,0.059232886,0.1992,,,,,,,,,,
0.35,7,0.0683,0.4781,0.299817185,0.0328,0.059131062,0.0766,,,,,,,,,,
0.22,45,0.009,0.423,0.159893993,0.0362,0.059034573,0.1902,,,,,,,,,,
0.27,29,0.0181,0.4006,0.137226277,0.0376,0.059026688,0.2364,,,,,,,,,,
0.18,87,0.0014,0.5019,0.532423208,0.0312,0.058945777,0.0274,,,,,,,,,,
0.2,88,0.0015,0.4953,0.435261708,0.0316,0.058922245,0.041,,,,,,,,,,
0.11,74,0.0277,0.4025,0.138621201,0.0374,0.058906914,0.2324,,,,,,,,,,
0.28,26,0.0258,0.4441,0.191160221,0.0346,0.058594412,0.1464,,,,,,,,,,
0.21,29,0.0035,0.4212,0.156794425,0.036,0.058555628,0.1936,,,,,,,,,,
0.23,33,0.0219,0.4468,0.196347032,0.0344,0.058543227,0.1408,,,,,,,,,,
0.16,81,0.0199,0.4917,0.395989975,0.0316,0.058529357,0.0482,,,,,,,,,,
0.27,11,0.0032,0.424,0.160107335,0.0358,0.058515855,0.1878,,,,,,,,,,
0.22,41,0.0034,0.4803,0.310211946,0.0322,0.058343903,0.0716,,,,,,,,,,
0.11,53,0.0242,0.4057,0.140350877,0.0368,0.058310886,0.2254,,,,,,,,,,
0.25,16,0.0367,0.4443,0.190899001,0.0344,0.058295204,0.1458,,,,,,,,,,
0.26,20,0.0364,0.4798,0.307251908,0.0322,0.058291093,0.0726,,,,,,,,,,
0.21,64,0,0.4917,0.395465995,0.0314,0.058180471,0.048,,,,,,,,,,
0.07,69,0.0112,0.4679,0.252696456,0.0328,0.058063374,0.097,,,,,,,,,,
0.11,93,0.0156,0.4442,0.19,0.0342,0.057966102,0.1458,,,,,,,,,,
0.46,2,0.0189,0.4357,0.174924166,0.0346,0.057772583,0.1632,,,,,,,,,,
0.16,70,0.0141,0.4515,0.204628502,0.0336,0.057722041,0.1306,,,,,,,,,,
0.26,25,0.0302,0.4513,0.204131227,0.0336,0.057702215,0.131,,,,,,,,,,
0.3,8,0.0045,0.4932,0.41005291,0.031,0.057642246,0.0446,,,,,,,,,,
0.22,25,0.0117,0.404,0.137462236,0.0364,0.057558507,0.2284,,,,,,,,,,
0.37,1,0.0183,0.4001,0.134065934,0.0366,0.057501964,0.2364,,,,,,,,,,
0.4,4,0.0152,0.4845,0.334754797,0.0314,0.057414518,0.0624,,,,,,,,,,
0.32,36,0.0003,0.455,0.211538462,0.033,0.057093426,0.123,,,,,,,,,,
0.27,12,0.0195,0.4416,0.18329718,0.0338,0.057075312,0.1506,,,,,,,,,,
0.08,89,0.0102,0.451,0.201946472,0.0332,0.057025077,0.1312,,,,,,,,,,
0.11,57,0.0046,0.4608,0.227019499,0.0326,0.057012942,0.111,,,,,,,,,,
0.15,51,0.0088,0.4507,0.201212121,0.0332,0.056995708,0.1318,,,,,,,,,,
0.16,45,0.0181,0.4124,0.143902439,0.0354,0.05682183,0.2106,,,,,,,,,,
0.23,56,0.0208,0.4773,0.290203327,0.0314,0.056668471,0.0768,,,,,,,,,,
0.23,45,0.0002,0.4634,0.234011628,0.0322,0.056610408,0.1054,,,,,,,,,,
0.22,21,0.0233,0.4043,0.135567403,0.0356,0.056391573,0.227,,,,,,,,,,
0.21,52,0.0092,0.4904,0.38,0.0304,0.056296296,0.0496,,,,,,,,,,
0.32,33,0,0.5025,0.546125461,0.0296,0.056156327,0.0246,,,,,,,,,,
0.14,74,0.0286,0.4821,0.316221766,0.0308,0.056132677,0.0666,,,,,,,,,,
0.17,54,0.0304,0.3974,0.12933526,0.0358,0.056077694,0.241,,,,,,,,,,
0.17,88,0.0165,0.444,0.185393258,0.033,0.056027165,0.145,,,,,,,,,,
0.2,89,0.0002,0.4978,0.465625,0.0298,0.056015038,0.0342,,,,,,,,,,
0.34,15,0.009,0.4763,0.283363803,0.031,0.055886065,0.0784,,,,,,,,,,
0.36,36,0,0.4648,0.236526946,0.0316,0.055751588,0.102,,,,,,,,,,
0.37,19,0.0084,0.4478,0.192216981,0.0326,0.055745554,0.137,,,,,,,,,,
0.25,25,0.0131,0.4506,0.19804401,0.0324,0.05568924,0.1312,,,,,,,,,,
0.38,45,0,0.4639,0.23338257,0.0316,0.055663202,0.1038,,,,,,,,,,
0.31,30,0.0204,0.4696,0.253246753,0.0312,0.055555556,0.092,,,,,,,,,,
0.19,55,0.001,0.4926,0.400537634,0.0298,0.055472822,0.0446,,,,,,,,,,
0.15,64,0.0108,0.4508,0.197788698,0.0322,0.055383557,0.1306,,,,,,,,,,
0.12,48,0.0081,0.4129,0.141563786,0.0344,0.05534996,0.2086,,,,,,,,,,
0.33,36,0,0.5008,0.514084507,0.0292,0.055261166,0.0276,,,,,,,,,,
0.14,49,0.0728,0.4084,0.137083994,0.0346,0.055253912,0.2178,,,,,,,,,,
0.42,25,0.0091,0.4801,0.302186879,0.0304,0.055242595,0.0702,,,,,,,,,,
0.15,96,0.0018,0.4898,0.3725,0.0298,0.055185185,0.0502,,,,,,,,,,
0.25,26,0.01,0.4486,0.192583732,0.0322,0.055174777,0.135,,,,,,,,,,
0.33,22,0.0014,0.4585,0.216142271,0.0316,0.055138719,0.1146,,,,,,,,,,
0.3,30,0.0017,0.4532,0.201530612,0.0316,0.054633472,0.1252,,,,,,,,,,
0.22,61,0,0.4936,0.41011236,0.0292,0.054518297,0.042,,,,,,,,,,
0.3,35,0.0015,0.4928,0.401098901,0.0292,0.054436987,0.0436,,,,,,,,,,
0.2,57,0.0028,0.488,0.355072464,0.0294,0.054303657,0.0534,,,,,,,,,,
0.15,81,0.0098,0.4565,0.208835341,0.0312,0.054289194,0.1182,,,,,,,,,,
0.38,5,0.0068,0.4247,0.152354571,0.033,0.054249548,0.1836,,,,,,,,,,
0.26,35,0,0.4904,0.37628866,0.0292,0.054194506,0.0484,,,,,,,,,,
0.36,22,0,0.4795,0.296222664,0.0298,0.054152281,0.0708,,,,,,,,,,
0.28,45,0.0002,0.491,0.381578947,0.029,0.053903346,0.047,,,,,,,,,,
0.13,55,0.0054,0.4311,0.159921027,0.0324,0.053883253,0.1702,,,,,,,,,,
0.42,6,0,0.4964,0.444099379,0.0286,0.053739196,0.0358,,,,,,,,,,
0.27,22,0.0018,0.4599,0.216407355,0.0306,0.053618363,0.1108,,,,,,,,,,
0.13,67,0.0151,0.4307,0.15862069,0.0322,0.053532835,0.1708,,,,,,,,,,
0.27,21,0.0113,0.4693,0.247116969,0.03,0.053504548,0.0914,,,,,,,,,,
0.19,50,0.002,0.4799,0.296969697,0.0294,0.053503185,0.0696,,,,,,,,,,
0.21,62,0.0008,0.4197,0.145004421,0.0328,0.053498614,0.1934,,,,,,,,,,
0.22,75,0.0656,0.4403,0.17305586,0.0316,0.053441569,0.151,,,,,,,,,,
0.23,47,0.0027,0.4686,0.244299674,0.03,0.053437834,0.0928,,,,,,,,,,
0.12,86,0.0138,0.4926,0.397222222,0.0286,0.053358209,0.0434,,,,,,,,,,
0.21,45,0.0096,0.4994,0.489583333,0.0282,0.05332829,0.0294,,,,,,,,,,
0.19,36,0.0152,0.4532,0.198453608,0.0308,0.0533241,0.1244,,,,,,,,,,
0.28,42,0.0082,0.4922,0.392857143,0.0286,0.053318419,0.0442,,,,,,,,,,
0.18,73,0.0093,0.4886,0.358208955,0.0288,0.053313588,0.0516,,,,,,,,,,
0.39,13,0.0002,0.4595,0.21438646,0.0304,0.053249256,0.1114,,,,,,,,,,
0.17,84,0.0105,0.4132,0.137729549,0.033,0.053242982,0.2066,,,,,,,,,,
0.32,7,0.0108,0.487,0.344497608,0.0288,0.053156146,0.0548,,,,,,,,,,
0.28,92,0,0.5024,0.547244094,0.0278,0.052912067,0.023,,,,,,,,,,
0.18,72,0.0108,0.482,0.307692308,0.0288,0.05267008,0.0648,,,,,,,,,,
0.22,40,0.0017,0.4855,0.331786543,0.0286,0.052660652,0.0576,,,,,,,,,,
0.18,56,0.0003,0.4566,0.205163043,0.0302,0.05264993,0.117,,,,,,,,,,
0.37,7,0.0003,0.4814,0.303797468,0.0288,0.052612349,0.066,,,,,,,,,,
0.33,13,0.0142,0.4834,0.316371681,0.0286,0.052457814,0.0618,,,,,,,,,,
0.33,11,0.0102,0.4822,0.308189655,0.0286,0.052342606,0.0642,,,,,,,,,,
0.27,61,0.0158,0.4856,0.331775701,0.0284,0.052321297,0.0572,,,,,,,,,,
0.24,24,0.0244,0.4305,0.155599604,0.0314,0.052254951,0.1704,,,,,,,,,,
0.17,91,0.0107,0.4484,0.185365854,0.0304,0.052233677,0.1336,,,,,,,,,,
0.39,27,0.0024,0.452,0.193094629,0.0302,0.052231062,0.1262,,,,,,,,,,
0.28,12,0.0234,0.4767,0.276391555,0.0288,0.052164463,0.0754,,,,,,,,,,
0.2,93,0.0087,0.4539,0.197109067,0.03,0.052074293,0.1222,,,,,,,,,,
0.33,43,0,0.4963,0.440894569,0.0276,0.051948052,0.035,,,,,,,,,,
0.16,67,0.0134,0.4796,0.290983607,0.0284,0.051749271,0.0692,,,,,,,,,,
0.08,83,0.0298,0.4057,0.127861089,0.0324,0.051699378,0.221,,,,,,,,,,
0.1,98,0.0102,0.4495,0.186335404,0.03,0.051679587,0.131,,,,,,,,,,
0.42,3,0.0223,0.434,0.159090909,0.0308,0.051608579,0.1628,,,,,,,,,,
0.47,5,0.0033,0.4845,0.32183908,0.028,0.051517939,0.059,,,,,,,,,,
0.06,88,0.0104,0.4501,0.186951066,0.0298,0.0514059,0.1296,,,,,,,,,,
0.21,10,0.011,0.4717,0.251318102,0.0286,0.051355719,0.0852,,,,,,,,,,
0.25,78,0.0082,0.4964,0.441558442,0.0272,0.051243406,0.0344,,,,,,,,,,
0.29,11,0.0046,0.4926,0.393678161,0.0274,0.051234106,0.0422,,,,,,,,,,
0.16,77,0.0027,0.4516,0.18974359,0.0296,0.051211073,0.1264,,,,,,,,,,
0.2,46,0.0012,0.4758,0.269083969,0.0282,0.051049964,0.0766,,,,,,,,,,
0.26,43,0,0.4906,0.372282609,0.0274,0.051043219,0.0462,,,,,,,,,,
0.16,99,0.0296,0.4901,0.367292225,0.0274,0.050995719,0.0472,,,,,,,,,,
0.17,93,0.0059,0.5012,0.5234375,0.0268,0.050989346,0.0244,,,,,,,,,,
0.17,76,0.0025,0.419,0.139037433,0.0312,0.050963737,0.1932,,,,,,,,,,
0.18,50,0.02,0.4464,0.177884615,0.0296,0.050754458,0.1368,,,,,,,,,,
0.33,92,0,0.5017,0.534136546,0.0266,0.050676319,0.0232,,,,,,,,,,
0.26,9,0.0023,0.4476,0.179706601,0.0294,0.050532829,0.1342,,,,,,,,,,
0.13,87,0.0013,0.4131,0.132091448,0.0312,0.050477269,0.205,,,,,,,,,,
0.18,69,0.0017,0.4769,0.273084479,0.0278,0.050462879,0.074,,,,,,,,,,
0.08,97,0.0008,0.4795,0.286902287,0.0276,0.050355774,0.0686,,,,,,,,,,
0.11,96,0.007,0.4675,0.232289951,0.0282,0.050294275,0.0932,,,,,,,,,,
0.2,73,0.0132,0.456,0.197802198,0.0288,0.05027933,0.1168,,,,,,,,,,
0.15,92,0.0142,0.4898,0.362903226,0.027,0.050260611,0.0474,,,,,,,,,,
0.39,10,0,0.5077,0.710382514,0.026,0.050163998,0.0106,,,,,,,,,,
0.23,53,0,0.4658,0.225961538,0.0282,0.050142248,0.0966,,,,,,,,,,
0.25,14,0.0149,0.4729,0.253187614,0.0278,0.050099117,0.082,,,,,,,,,,
0.22,12,0.0115,0.4421,0.16838488,0.0294,0.050059595,0.1452,,,,,,,,,,
0.23,15,0.0247,0.4151,0.133102852,0.0308,0.050024363,0.2006,,,,,,,,,,
0.16,31,0.0154,0.434,0.155532359,0.0298,0.050016784,0.1618,,,,,,,,,,
0.19,99,0.0005,0.4946,0.415625,0.0266,0.05,0.0374,,,,,,,,,,
0.18,82,0.0025,0.4335,0.154724818,0.0298,0.049974845,0.1628,,,,,,,,,,
0.25,19,0.0172,0.4024,0.121705426,0.0314,0.049920509,0.2266,,,,,,,,,,
0.21,59,0.0282,0.4592,0.205202312,0.0284,0.049894589,0.11,,,,,,,,,,
0.28,32,0.0044,0.4663,0.226904376,0.028,0.049848674,0.0954,,,,,,,,,,
0.3,29,0.0025,0.4276,0.146484375,0.03,0.049800797,0.1748,,,,,,,,,,
0.25,41,0.0005,0.4575,0.200282087,0.0284,0.049746015,0.1134,,,,,,,,,,
0.17,75,0.0002,0.4649,0.221870048,0.028,0.049724738,0.0982,,,,,,,,,,
0.17,53,0.0133,0.4826,0.304054054,0.027,0.049595885,0.0618,,,,,,,,,,
0.33,28,0.0048,0.494,0.407407407,0.0264,0.049586777,0.0384,,,,,,,,,,
0.25,82,0.0048,0.5011,0.522088353,0.026,0.049533244,0.0238,,,,,,,,,,
0.18,67,0.0034,0.4857,0.326034063,0.0268,0.049528738,0.0554,,,,,,,,,,
0.14,47,0.0331,0.447,0.17603912,0.0288,0.049501547,0.1348,,,,,,,,,,
0.15,91,0.013,0.4576,0.199716714,0.0282,0.049421661,0.113,,,,,,,,,,
0.19,57,0.0085,0.4613,0.209895052,0.028,0.049408858,0.1054,,,,,,,,,,
0.34,2,0.0332,0.4226,0.139664804,0.03,0.049390846,0.1848,,,,,,,,,,
0.36,34,0.001,0.4838,0.311627907,0.0268,0.049355433,0.0592,,,,,,,,,,
0.29,6,0.0036,0.476,0.265625,0.0272,0.04934688,0.0752,,,,,,,,,,
0.14,97,0.0288,0.4914,0.377142857,0.0264,0.049345794,0.0436,,,,,,,,,,
0.34,97,0,0.4986,0.474452555,0.026,0.049298445,0.0288,,,,,,,,,,
0.13,73,0.0126,0.4792,0.282426778,0.027,0.049288061,0.0686,,,,,,,,,,
0.13,84,0.0071,0.4676,0.23,0.0276,0.049285714,0.0924,,,,,,,,,,
0.14,95,0.0217,0.5006,0.511904762,0.0258,0.049124143,0.0246,,,,,,,,,,
0.21,69,0,0.485,0.319711538,0.0266,0.049113737,0.0566,,,,,,,,,,
0.19,90,0.0001,0.5023,0.549356223,0.0256,0.048920313,0.021,,,,,,,,,,
0.52,1,0.0352,0.4789,0.279749478,0.0268,0.048914035,0.069,,,,,,,,,,
0.35,15,0.0086,0.4863,0.329177057,0.0264,0.048879837,0.0538,,,,,,,,,,
0.29,19,0.016,0.4917,0.379008746,0.026,0.0486618,0.0426,,,,,,,,,,
0.17,49,0.0019,0.4752,0.259689922,0.0268,0.048585932,0.0764,,,,,,,,,,
0.16,93,0.0002,0.4631,0.213063764,0.0274,0.048555733,0.1012,,,,,,,,,,
0.14,88,0.0086,0.4511,0.182054616,0.028,0.048535275,0.1258,,,,,,,,,,
0.18,59,0.0144,0.4104,0.12541806,0.03,0.048418334,0.2092,,,,,,,,,,
0.15,98,0.0012,0.4571,0.195744681,0.0276,0.048378615,0.1134,,,,,,,,,,
0.3,43,0.006,0.4997,0.494163424,0.0254,0.04831653,0.026,,,,,,,,,,
0.19,37,0.0001,0.4596,0.202064897,0.0274,0.048256428,0.1082,,,,,,,,,,
0.43,21,0,0.4911,0.371757925,0.0258,0.048251356,0.0436,,,,,,,,,,
0.52,2,0.0065,0.4748,0.256756757,0.0266,0.048205872,0.077,,,,,,,,,,
0.29,53,0.0045,0.5021,0.545454545,0.0252,0.048174345,0.021,,,,,,,,,,
0.15,63,0.0008,0.4855,0.320987654,0.026,0.048103608,0.055,,,,,,,,,,
0.38,22,0,0.499,0.480916031,0.0252,0.047890536,0.0272,,,,,,,,,,
0.11,46,0.0105,0.4509,0.179921773,0.0276,0.047858505,0.1258,,,,,,,,,,
0.29,28,0.0104,0.4586,0.198250729,0.0272,0.047836792,0.11,,,,,,,,,,
0.33,70,0.0002,0.4936,0.399371069,0.0254,0.047762317,0.0382,,,,,,,,,,
0.33,75,0,0.4695,0.232924694,0.0266,0.047747263,0.0876,,,,,,,,,,
0.3,26,0,0.4966,0.440559441,0.0252,0.047673099,0.032,,,,,,,,,,
0.17,66,0.009,0.4952,0.42,0.0252,0.04754717,0.0348,,,,,,,,,,
0.16,79,0.0084,0.4591,0.198821797,0.027,0.047543582,0.1088,,,,,,,,,,
0.22,80,0.0014,0.4989,0.478927203,0.025,0.047519483,0.0272,,,,,,,,,,
0.28,20,0.0109,0.4785,0.273684211,0.026,0.047488584,0.069,,,,,,,,,,
0.32,30,0.0635,0.4689,0.229565217,0.0264,0.04735426,0.0886,,,,,,,,,,
0.34,29,0.0467,0.4849,0.314496314,0.0256,0.047346033,0.0558,,,,,,,,,,
0.16,62,0.0136,0.4844,0.310679612,0.0256,0.047302291,0.0568,,,,,,,,,,
0.3,31,0.0575,0.4276,0.140873016,0.0284,0.047270306,0.1732,,,,,,,,,,
0.21,48,0.0112,0.4516,0.17989418,0.0272,0.047255038,0.124,,,,,,,,,,
0.25,32,0.0063,0.4876,0.335978836,0.0254,0.047229453,0.0502,,,,,,,,,,
0.14,82,0.0142,0.4949,0.415282392,0.025,0.047160913,0.0352,,,,,,,,,,
0.28,22,0.0024,0.4221,0.1342723,0.0286,0.047155812,0.1844,,,,,,,,,,
0.19,94,0.0031,0.4786,0.273305085,0.0258,0.047149123,0.0686,,,,,,,,,,
0.31,47,0.0001,0.4653,0.21603928,0.0264,0.047050437,0.0958,,,,,,,,,,
0.17,71,0.0015,0.4923,0.382262997,0.025,0.04693073,0.0404,,,,,,,,,,
0.43,9,0,0.496,0.430555556,0.0248,0.046898638,0.0328,,,,,,,,,,
0.23,31,0.0062,0.4824,0.295348837,0.0254,0.046777164,0.0606,,,,,,,,,,
0.12,80,0.0113,0.4823,0.294663573,0.0254,0.046768551,0.0608,,,,,,,,,,
0.23,54,0,0.4649,0.2137031,0.0262,0.046677356,0.0964,,,,,,,,,,
0.26,38,0.0002,0.4973,0.450549451,0.0246,0.046652759,0.03,,,,,,,,,,
0.35,25,0.0003,0.4889,0.346260388,0.025,0.046633091,0.0472,,,,,,,,,,
0.23,58,0.0004,0.4928,0.3875,0.0248,0.046616541,0.0392,,,,,,,,,,
0.28,40,0.0002,0.5003,0.506224066,0.0244,0.046556001,0.0238,,,,,,,,,,
0.32,76,0,0.4961,0.431578947,0.0246,0.046546831,0.0324,,,,,,,,,,
0.3,12,0.0015,0.4912,0.369047619,0.0248,0.046476762,0.0424,,,,,,,,,,
0.15,53,0.0016,0.4583,0.193832599,0.0264,0.046470692,0.1098,,,,,,,,,,
0.38,24,0.0256,0.4773,0.264033264,0.0254,0.046341908,0.0708,,,,,,,,,,
