threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.2,0.7583,0.6954,0.918236301,0.429,0.58478735,0.0382,,,,,,,,,
0.07,0.7583,0.6952,0.917094017,0.4292,0.584741144,0.0388,,,,,,,,,
0.05,0.7583,0.695,0.916310845,0.4292,0.584581858,0.0392,,,,,,,,,
0.06,0.7583,0.695,0.916310845,0.4292,0.584581858,0.0392,,,,,,,,,
0.03,0.7583,0.6949,0.915919761,0.4292,0.584502247,0.0394,,,,,,,,,
0.04,0.7583,0.6949,0.915919761,0.4292,0.584502247,0.0394,,,,,,,,,
0.21,0.7583,0.6952,0.918166238,0.4286,0.584401418,0.0382,,,,,,,,,
0.22,0.7583,0.6952,0.918166238,0.4286,0.584401418,0.0382,,,,,,,,,
0.23,0.7583,0.6952,0.918166238,0.4286,0.584401418,0.0382,,,,,,,,,
0.24,0.7583,0.6951,0.918131162,0.4284,0.584208373,0.0382,,,,,,,,,
0.25,0.7583,0.6951,0.918131162,0.4284,0.584208373,0.0382,,,,,,,,,
0.26,0.7583,0.695,0.918454936,0.428,0.583901774,0.038,,,,,,,,,
0.27,0.7583,0.695,0.918454936,0.428,0.583901774,0.038,,,,,,,,,
0.28,0.7583,0.6949,0.918419923,0.4278,0.583708555,0.038,,,,,,,,,
0.29,0.7583,0.6949,0.918419923,0.4278,0.583708555,0.038,,,,,,,,,
0.3,0.7583,0.6949,0.918419923,0.4278,0.583708555,0.038,,,,,,,,,
0.31,0.7583,0.6947,0.918349807,0.4274,0.58332196,0.038,,,,,,,,,
0.32,0.7583,0.6945,0.91827957,0.427,0.582935154,0.038,,,,,,,,,
0.33,0.7583,0.6941,0.918138733,0.4262,0.582160907,0.038,,,,,,,,,
0.34,0.7583,0.694,0.918103448,0.426,0.581967213,0.038,,,,,,,,,
0.35,0.7583,0.6938,0.918032787,0.4256,0.581579667,0.038,,,,,,,,,
0.36,0.7583,0.6937,0.91799741,0.4254,0.581385814,0.038,,,,,,,,,
-2.99,0.2411,0.4121,0.451008806,0.8092,0.579199771,0.985,,,,,,,,,
-3,0.2411,0.411,0.450478522,0.8096,0.578864579,0.9876,,,,,,,,,
-2.76,0.0009,0.4454,0.465686275,0.741,0.571935783,0.8502,,,,,,,,,
-2.77,0.0009,0.4453,0.465627749,0.741,0.571891642,0.8504,,,,,,,,,
-2.75,0.0009,0.4454,0.465677646,0.7408,0.571869693,0.85,,,,,,,,,
-2.74,0.0009,0.4458,0.465886203,0.7402,0.57184796,0.8486,,,,,,,,,
-2.78,0.0009,0.4448,0.465344048,0.7412,0.571737118,0.8516,,,,,,,,,
-2.79,0.0011,0.4442,0.464993726,0.7412,0.571472629,0.8528,,,,,,,,,
-2.8,0.0011,0.4435,0.464594561,0.7414,0.571230449,0.8544,,,,,,,,,
-2.81,0.0011,0.4432,0.464419945,0.7414,0.571098444,0.855,,,,,,,,,
-2.82,0.0011,0.4431,0.464361769,0.7414,0.571054456,0.8552,,,,,,,,,
-2.83,0.0012,0.4428,0.464187328,0.7414,0.570922532,0.8558,,,,,,,,,
-2.84,0.0012,0.4425,0.464013018,0.7414,0.570790669,0.8564,,,,,,,,,
-2.85,0.0013,0.4417,0.463557945,0.7416,0.570505423,0.8582,,,,,,,,,
-2.86,0.0014,0.4413,0.463326253,0.7416,0.570329924,0.859,,,,,,,,,
-2.87,0.0014,0.4408,0.463036963,0.7416,0.570110701,0.86,,,,,,,,,
0.37,0.0006,0.5984,0.86123348,0.2346,0.368751965,0.0378,,,,,,,,,
0.38,0.0002,0.598,0.860824742,0.2338,0.3677257,0.0378,,,,,,,,,
0.39,0.0002,0.5977,0.860516605,0.2332,0.366955153,0.0378,,,,,,,,,
0.4,0.0002,0.5974,0.860207101,0.2326,0.366183879,0.0378,,,,,,,,,
0.41,1.00E-04,0.597,0.859792285,0.2318,0.365154379,0.0378,,,,,,,,,
0.42,1.00E-04,0.5967,0.859479554,0.2312,0.364381403,0.0378,,,,,,,,,
0.43,0,0.5966,0.859375,0.231,0.364123581,0.0378,,,,,,,,,
0.44,0,0.5964,0.859165425,0.2306,0.363607695,0.0378,,,,,,,,,
0.45,0,0.5962,0.858955224,0.2302,0.363091483,0.0378,,,,,,,,,
0.46,0,0.5958,0.858532934,0.2294,0.362058081,0.0378,,,,,,,,,
0.47,0,0.5955,0.860377358,0.228,0.360474308,0.037,,,,,,,,,
0.48,0,0.5952,0.860060514,0.2274,0.359696299,0.037,,,,,,,,,
0.49,0,0.5945,0.859315589,0.226,0.357878068,0.037,,,,,,,,,
0.5,0,0.5939,0.858670741,0.2248,0.356316373,0.037,,,,,,,,,
0.51,0,0.5933,0.858019954,0.2236,0.354751706,0.037,,,,,,,,,
0.52,0,0.5931,0.857801691,0.2232,0.354229487,0.037,,,,,,,,,
0.53,0,0.5927,0.857363146,0.2224,0.353184056,0.037,,,,,,,,,
0.54,0,0.5927,0.857363146,0.2224,0.353184056,0.037,,,,,,,,,
0.71,0,0.5932,0.861801242,0.222,0.353053435,0.0356,,,,,,,,,
0.72,0,0.5932,0.861801242,0.222,0.353053435,0.0356,,,,,,,,,
0.69,0,0.593,0.860465116,0.222,0.352941176,0.036,,,,,,,,,
0.7,0,0.593,0.860465116,0.222,0.352941176,0.036,,,,,,,,,
0.66,0,0.5929,0.859798606,0.222,0.352885074,0.0362,,,,,,,,,
0.67,0,0.5929,0.859798606,0.222,0.352885074,0.0362,,,,,,,,,
0.68,0,0.5929,0.859798606,0.222,0.352885074,0.0362,,,,,,,,,
0.64,0,0.5928,0.859133127,0.222,0.352828989,0.0364,,,,,,,,,
0.65,0,0.5928,0.859133127,0.222,0.352828989,0.0364,,,,,,,,,
0.73,0,0.5931,0.861693862,0.2218,0.352791474,0.0356,,,,,,,,,
0.62,0,0.5927,0.858468677,0.222,0.352772922,0.0366,,,,,,,,,
0.63,0,0.5927,0.858468677,0.222,0.352772922,0.0366,,,,,,,,,
0.58,0,0.5926,0.857805255,0.222,0.352716873,0.0368,,,,,,,,,
0.59,0,0.5926,0.857805255,0.222,0.352716873,0.0368,,,,,,,,,
0.6,0,0.5926,0.857805255,0.222,0.352716873,0.0368,,,,,,,,,
0.61,0,0.5926,0.857805255,0.222,0.352716873,0.0368,,,,,,,,,
0.55,0,0.5925,0.857142857,0.222,0.352660842,0.037,,,,,,,,,
0.56,0,0.5925,0.857142857,0.222,0.352660842,0.037,,,,,,,,,
0.57,0,0.5925,0.857142857,0.222,0.352660842,0.037,,,,,,,,,
0.74,0,0.593,0.861586314,0.2216,0.35252943,0.0356,,,,,,,,,
0.75,0,0.593,0.861586314,0.2216,0.35252943,0.0356,,,,,,,,,
0.76,0,0.593,0.861586314,0.2216,0.35252943,0.0356,,,,,,,,,
0.78,0,0.5931,0.862821512,0.2214,0.352379437,0.0352,,,,,,,,,
0.79,0,0.5931,0.862821512,0.2214,0.352379437,0.0352,,,,,,,,,
0.77,0,0.593,0.862149533,0.2214,0.352323361,0.0354,,,,,,,,,
0.9,0,0.5931,0.863387978,0.2212,0.352173221,0.035,,,,,,,,,
0.91,0,0.5931,0.863387978,0.2212,0.352173221,0.035,,,,,,,,,
0.92,0,0.5931,0.863387978,0.2212,0.352173221,0.035,,,,,,,,,
0.8,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.81,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.82,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.83,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.84,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.85,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.86,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.87,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.88,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.89,0,0.593,0.862714509,0.2212,0.35211716,0.0352,,,,,,,,,
0.93,0,0.593,0.86328125,0.221,0.351910828,0.035,,,,,,,,,
0.94,0,0.593,0.86328125,0.221,0.351910828,0.035,,,,,,,,,
0.96,0,0.5928,0.864207221,0.2202,0.350972266,0.0346,,,,,,,,,
0.95,0,0.5926,0.862852665,0.2202,0.350860421,0.035,,,,,,,,,
0.97,0,0.5928,0.864779874,0.22,0.350765306,0.0344,,,,,,,,,
0.98,0,0.5927,0.864673485,0.2198,0.350502312,0.0344,,,,,,,,,
1,0,0.5928,0.865930599,0.2196,0.350350989,0.034,,,,,,,,,
0.99,0,0.5927,0.865248227,0.2196,0.350295103,0.0342,,,,,,,,,
0,0.0007,0.4756,0.306962025,0.0388,0.068892045,0.0876,,,,,,,,,
0.02,0.0006,0.4998,0.494186047,0.017,0.032869296,0.0174,,,,,,,,,
0.01,0.0007,0.4992,0.47752809,0.017,0.032831209,0.0186,,,,,,,,,
0.06,0.0006,0.501,0.53164557,0.0168,0.032570764,0.0148,,,,,,,,,
0.07,0.0006,0.501,0.53164557,0.0168,0.032570764,0.0148,,,,,,,,,
0.08,0.0006,0.501,0.53164557,0.0168,0.032570764,0.0148,,,,,,,,,
0.04,0.0006,0.5008,0.525,0.0168,0.03255814,0.0152,,,,,,,,,
0.05,0.0006,0.5008,0.525,0.0168,0.03255814,0.0152,,,,,,,,,
0.03,0.0006,0.5007,0.52173913,0.0168,0.032551831,0.0154,,,,,,,,,
0.13,0.0006,0.5013,0.54248366,0.0166,0.032214244,0.014,,,,,,,,,
0.1,0.0006,0.5012,0.538961039,0.0166,0.032207994,0.0142,,,,,,,,,
0.11,0.0006,0.5012,0.538961039,0.0166,0.032207994,0.0142,,,,,,,,,
0.12,0.0006,0.5012,0.538961039,0.0166,0.032207994,0.0142,,,,,,,,,
0.09,0.0006,0.501,0.532051282,0.0166,0.0321955,0.0146,,,,,,,,,
0.17,0.0005,0.5016,0.554054054,0.0164,0.031857032,0.0132,,,,,,,,,
0.16,0.0005,0.5013,0.543046358,0.0164,0.031838478,0.0138,,,,,,,,,
0.14,0.0006,0.5012,0.539473684,0.0164,0.031832298,0.014,,,,,,,,,
0.15,0.0005,0.5012,0.539473684,0.0164,0.031832298,0.014,,,,,,,,,
0.18,0.0005,0.5015,0.551724138,0.016,0.031098154,0.013,,,,,,,,,
0.19,0.0005,0.5017,0.564885496,0.0148,0.02884428,0.0114,,,,,,,,,
0.2,0.0005,0.5017,0.564885496,0.0148,0.02884428,0.0114,,,,,,,,,
0.28,0.0002,0.5019,0.57480315,0.0146,0.028476692,0.0108,,,,,,,,,
0.29,0,0.5019,0.57480315,0.0146,0.028476692,0.0108,,,,,,,,,
0.24,0.0003,0.5018,0.5703125,0.0146,0.028471139,0.011,,,,,,,,,
0.25,0.0003,0.5018,0.5703125,0.0146,0.028471139,0.011,,,,,,,,,
0.26,0.0003,0.5018,0.5703125,0.0146,0.028471139,0.011,,,,,,,,,
0.27,0.0003,0.5018,0.5703125,0.0146,0.028471139,0.011,,,,,,,,,
0.22,0.0004,0.5017,0.565891473,0.0146,0.028465588,0.0112,,,,,,,,,
0.23,0.0004,0.5017,0.565891473,0.0146,0.028465588,0.0112,,,,,,,,,
0.21,0.0005,0.5016,0.561538462,0.0146,0.028460039,0.0114,,,,,,,,,
0.3,0,0.5011,0.547826087,0.0126,0.024633431,0.0104,,,,,,,,,
0.31,0,0.5011,0.547826087,0.0126,0.024633431,0.0104,,,,,,,,,
0.32,0,0.5011,0.547826087,0.0126,0.024633431,0.0104,,,,,,,,,
0.33,0,0.5011,0.547826087,0.0126,0.024633431,0.0104,,,,,,,,,
0.34,0,0.5011,0.547826087,0.0126,0.024633431,0.0104,,,,,,,,,
0.35,0,0.5011,0.547826087,0.0126,0.024633431,0.0104,,,,,,,,,
0.37,0,0.5011,0.548672566,0.0124,0.024251907,0.0102,,,,,,,,,
0.38,0,0.5011,0.548672566,0.0124,0.024251907,0.0102,,,,,,,,,
0.39,0,0.5011,0.548672566,0.0124,0.024251907,0.0102,,,,,,,,,
0.4,0,0.5011,0.548672566,0.0124,0.024251907,0.0102,,,,,,,,,
0.41,0,0.5011,0.548672566,0.0124,0.024251907,0.0102,,,,,,,,,
0.42,0,0.5011,0.548672566,0.0124,0.024251907,0.0102,,,,,,,,,
0.36,0,0.501,0.543859649,0.0124,0.024247165,0.0104,,,,,,,,,
0.44,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.45,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.46,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.47,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.48,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.49,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.5,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.51,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.52,0,0.5011,0.54954955,0.0122,0.023870084,0.01,,,,,,,,,
0.43,0,0.501,0.544642857,0.0122,0.023865415,0.0102,,,,,,,,,
0.53,0,0.5011,0.550458716,0.012,0.023487962,0.0098,,,,,,,,,
0.54,0,0.5011,0.550458716,0.012,0.023487962,0.0098,,,,,,,,,
0.55,0,0.5011,0.551401869,0.0118,0.023105541,0.0096,,,,,,,,,
0.56,0,0.5011,0.551401869,0.0118,0.023105541,0.0096,,,,,,,,,
0.57,0,0.501,0.547169811,0.0116,0.022718371,0.0096,,,,,,,,,
0.58,0,0.501,0.547169811,0.0116,0.022718371,0.0096,,,,,,,,,
0.59,0,0.501,0.547169811,0.0116,0.022718371,0.0096,,,,,,,,,
0.6,0,0.501,0.547169811,0.0116,0.022718371,0.0096,,,,,,,,,
0.61,0,0.501,0.548076923,0.0114,0.022335423,0.0094,,,,,,,,,
0.62,0,0.501,0.548076923,0.0114,0.022335423,0.0094,,,,,,,,,
0.65,0,0.5012,0.56,0.0112,0.021960784,0.0088,,,,,,,,,
0.64,0,0.5011,0.554455446,0.0112,0.021956479,0.009,,,,,,,,,
0.63,0,0.5009,0.54368932,0.0112,0.021947874,0.0094,,,,,,,,,
0.66,0,0.501,0.551020408,0.0108,0.021184778,0.0088,,,,,,,,,
0.76,0,0.5011,0.559139785,0.0104,0.020420185,0.0082,,,,,,,,,
0.73,0,0.501,0.553191489,0.0104,0.020416176,0.0084,,,,,,,,,
0.74,0,0.501,0.553191489,0.0104,0.020416176,0.0084,,,,,,,,,
0.75,0,0.501,0.553191489,0.0104,0.020416176,0.0084,,,,,,,,,
0.72,0,0.5009,0.547368421,0.0104,0.020412169,0.0086,,,,,,,,,
0.67,0,0.5008,0.541666667,0.0104,0.020408163,0.0088,,,,,,,,,
0.68,0,0.5008,0.541666667,0.0104,0.020408163,0.0088,,,,,,,,,
0.69,0,0.5008,0.541666667,0.0104,0.020408163,0.0088,,,,,,,,,
0.7,0,0.5008,0.541666667,0.0104,0.020408163,0.0088,,,,,,,,,
0.71,0,0.5008,0.541666667,0.0104,0.020408163,0.0088,,,,,,,,,
0.79,0,0.5013,0.574712644,0.01,0.019657952,0.0074,,,,,,,,,
0.78,0,0.5011,0.561797753,0.01,0.019650226,0.0078,,,,,,,,,
0.77,0,0.501,0.555555556,0.01,0.019646365,0.008,,,,,,,,,
0.8,0,0.5011,0.564705882,0.0096,0.018879056,0.0074,,,,,,,,,
0.81,0,0.5008,0.548780488,0.009,0.017709563,0.0074,,,,,,,,,
0.82,0,0.5008,0.548780488,0.009,0.017709563,0.0074,,,,,,,,,
0.83,0,0.5009,0.556962025,0.0088,0.017326245,0.007,,,,,,,,,
0.84,0,0.5012,0.581081081,0.0086,0.016949153,0.0062,,,,,,,,,
0.86,0,0.5013,0.591549296,0.0084,0.01656478,0.0058,,,,,,,,,
0.85,0,0.5012,0.583333333,0.0084,0.016561514,0.006,,,,,,,,,
0.87,0,0.5008,0.568965517,0.0066,0.013048636,0.005,,,,,,,,,
0.88,0,0.5008,0.574074074,0.0062,0.012267511,0.0046,,,,,,,,,
0.89,0,0.5009,0.591836735,0.0058,0.011487423,0.004,,,,,,,,,
0.91,0,0.5012,0.642857143,0.0054,0.010710036,0.003,,,,,,,,,
0.9,0,0.501,0.613636364,0.0054,0.010705789,0.0034,,,,,,,,,
0.92,0,0.5009,0.621621622,0.0046,0.00913242,0.0028,,,,,,,,,
0.93,0,0.5007,0.6,0.0042,0.008341609,0.0028,,,,,,,,,
0.94,0,0.501,0.666666667,0.004,0.007952286,0.002,,,,,,,,,
0.95,0,0.5007,0.62962963,0.0034,0.006763477,0.002,,,,,,,,,
0.96,0,0.5007,0.64,0.0032,0.006368159,0.0018,,,,,,,,,
0.97,0,0.5007,0.652173913,0.003,0.005972526,0.0016,,,,,,,,,
0.98,0,0.5006,0.636363636,0.0028,0.005575468,0.0016,,,,,,,,,
0.99,0,0.5006,0.65,0.0026,0.005179283,0.0014,,,,,,,,,
1,0,0.5006,0.65,0.0026,0.005179283,0.0014,,,,,,,,,
