threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.19,1,0.7789,0.700849777,0.9732,0.814870636,0.4154
2.34,0.90909094,0.8276,0.87987013,0.7588,0.814862543,0.1036
2.27,0.90909094,0.8264,0.872943327,0.764,0.814846416,0.1112
2.13,0.90909094,0.8245,0.862569832,0.772,0.814775726,0.123
0.18,1,0.7787,0.700590183,0.9734,0.814765213,0.416
0.17,1,0.7786,0.700373993,0.9738,0.814759036,0.4166
2.35,0.90909094,0.8276,0.880399443,0.7582,0.814743176,0.103
2.14,0.90909094,0.8245,0.863219163,0.7712,0.814619204,0.1222
2.26,0.90909094,0.826,0.871637027,0.7646,0.814617515,0.1126
2.19,0.90909094,0.825,0.866155926,0.7688,0.81457936,0.1188
2.24,0.90909094,0.8256,0.869663942,0.766,0.814547001,0.1148
2.18,0.90909094,0.8248,0.865272155,0.7694,0.814524667,0.1198
2.2,0.90909094,0.825,0.866651625,0.7682,0.814461408,0.1182
0.16,1,0.7781,0.699813192,0.974,0.814449369,0.4178
2.36,0.90909094,0.8274,0.880520688,0.7576,0.814448506,0.1028
2.22,0.90909094,0.8252,0.867873303,0.7672,0.814437367,0.1168
0.14,1,0.7779,0.699497487,0.9744,0.814375261,0.4186
0.15,1,0.7779,0.69955479,0.9742,0.814344228,0.4184
2.21,0.90909094,0.825,0.867148667,0.7676,0.814343306,0.1176
2.25,0.90909094,0.8255,0.870138731,0.7652,0.814302437,0.1142
2.23,0.90909094,0.8252,0.868707483,0.7662,0.81424017,0.1158
2.37,0.90909094,0.8272,0.881351981,0.7562,0.813993541,0.1018
0.13,1,0.7771,0.698694966,0.9744,0.81383112,0.4202
0.06,1,0.7763,0.697159983,0.977,0.813692013,0.4244
0.05,1,0.7762,0.696948089,0.9774,0.813686314,0.425
0.11,1,0.7767,0.698067287,0.9752,0.813683771,0.4218
0.09,1,0.7764,0.697484996,0.9762,0.813635606,0.4234
0.07,1,0.7763,0.697272597,0.9766,0.813629926,0.424
0.12,1,0.7767,0.698180776,0.9748,0.813621567,0.4214
0.1,1,0.7764,0.697654462,0.9756,0.813542362,0.4228
0.08,1,0.7762,0.697285714,0.9762,0.8135,0.4238
2.38,0.90909094,0.8269,0.881803317,0.755,0.813489926,0.1012
2.43,0.8636364,0.8277,0.886712296,0.7514,0.813467576,0.096
0.04,1,0.7757,0.696339553,0.9778,0.813409866,0.4264
0.03,1,0.7756,0.69618451,0.978,0.813373253,0.4268
