threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.66,0.9143279,0.7784,0.704585538,0.9588,0.812267028,0.402
0.65,0.9143279,0.778,0.704051674,0.9592,0.812055537,0.4032
0.59,0.9143279,0.7773,0.702497444,0.962,0.812019921,0.4074
0.58,0.9143279,0.7772,0.702335766,0.9622,0.811983122,0.4078
0.56,0.9143279,0.777,0.702012835,0.9626,0.811909582,0.4086
0.57,0.9143279,0.777,0.702071783,0.9624,0.811877847,0.4084
0.61,0.9143279,0.7772,0.702690845,0.961,0.811792533,0.4066
0.6,0.9143279,0.7771,0.702469677,0.9614,0.811787554,0.4072
0.64,0.9143279,0.7776,0.703638498,0.9592,0.811780636,0.404
0.55,0.9143279,0.7765,0.701442518,0.9628,0.81159909,0.4098
2.5,0.90251106,0.8215,0.859378493,0.7688,0.811569724,0.1258
0.54,0.9143279,0.7764,0.701281678,0.963,0.811562447,0.4102
0.62,0.9143279,0.7769,0.702678964,0.96,0.811427605,0.4062
0.63,0.9143279,0.777,0.702960141,0.9594,0.811400541,0.4054
0.53,0.9143279,0.776,0.700814901,0.9632,0.811320755,0.4112
0.51,0.9143279,0.7757,0.700334254,0.9638,0.811211178,0.4124
0.47,0.9143279,0.7754,0.699738903,0.9648,0.811165293,0.414
0.45,0.9143279,0.7752,0.699304751,0.9656,0.811155914,0.4152
0.52,0.9143279,0.7756,0.700348939,0.9634,0.811079306,0.4122
0.46,0.9143279,0.7751,0.699261191,0.9654,0.811056036,0.4152
0.49,0.9143279,0.7754,0.699970956,0.964,0.811038196,0.4132
0.48,0.9143279,0.7753,0.699753301,0.9644,0.811033555,0.4138
0.5,0.9143279,0.7754,0.700029053,0.9638,0.811006395,0.413
0.44,0.9143279,0.7749,0.699001013,0.9656,0.810951541,0.4158
0.41,0.9143279,0.7744,0.698094138,0.967,0.810833473,0.4182
0.43,0.9143279,0.7746,0.698640046,0.9658,0.810779046,0.4166
0.42,0.9143279,0.7744,0.698323215,0.9662,0.810706494,0.4174
2.51,0.90251106,0.821,0.86018851,0.7666,0.8107022,0.1246
0.39,0.9143279,0.7741,0.697677773,0.9674,0.810693036,0.4192
0.35,0.9143279,0.7737,0.696821516,0.969,0.810675144,0.4216
0.4,0.9143279,0.7741,0.697734815,0.9672,0.810661302,0.419
0.34,0.9143279,0.7735,0.696508119,0.9694,0.810602893,0.4224
0.33,0.9143279,0.7734,0.696295233,0.9698,0.810598462,0.423
0.38,0.9143279,0.7739,0.697419634,0.9676,0.810588925,0.4198
0.37,0.9143279,0.7738,0.697205416,0.968,0.810584492,0.4204
0.36,0.9143279,0.7737,0.697048236,0.9682,0.810548347,0.4208
0.32,0.9143279,0.7731,0.695995407,0.9698,0.810395254,0.4236
0.31,0.9143279,0.7728,0.695695839,0.9698,0.810192147,0.4242
0.29,0.9143279,0.7726,0.695384174,0.9702,0.81012024,0.425
0.3,0.9143279,0.7726,0.695496271,0.9698,0.810056799,0.4246
0.28,0.9143279,0.7723,0.695029365,0.9704,0.809949086,0.4258
2.52,0.8995569,0.8206,0.861198738,0.7644,0.809917355,0.1232
0.23,0.9143279,0.7718,0.694198342,0.9716,0.809801634,0.428
0.27,0.9143279,0.772,0.694675064,0.9706,0.809778074,0.4266
0.26,0.9143279,0.7719,0.69451996,0.9708,0.809742264,0.427
0.2,0.9143279,0.7715,0.693734837,0.9722,0.809694345,0.4292
0.24,0.9143279,0.7717,0.69421015,0.9712,0.809670696,0.4278
0.21,0.9143279,0.7715,0.69379015,0.972,0.809662641,0.429
0.22,0.9143279,0.7715,0.69379015,0.972,0.809662641,0.429
0.19,0.9143279,0.7714,0.693580599,0.9724,0.809658618,0.4296
0.25,0.9143279,0.7717,0.694265694,0.971,0.809638956,0.4276
0.18,0.9143279,0.7712,0.69327252,0.9728,0.809587217,0.4304
0.17,0.9143279,0.7709,0.692921236,0.973,0.809416854,0.4312
0.15,0.9143279,0.7708,0.692712781,0.9734,0.809412939,0.4318
0.12,0.9143279,0.7705,0.69219838,0.9742,0.809337875,0.4332
0.1,0.9143279,0.7703,0.691838183,0.9748,0.809298464,0.4342
0.16,0.9143279,0.7707,0.692723907,0.973,0.809282209,0.4316
0.14,0.9143279,0.7705,0.692362395,0.9736,0.809242789,0.4326
0.13,0.9143279,0.7704,0.692209269,0.9738,0.809207246,0.433
0.11,0.9143279,0.7703,0.692001705,0.9742,0.809203422,0.4336
0.07,0.9143279,0.77,0.691435054,0.9752,0.809160305,0.4352
0.06,0.9143279,0.7699,0.69133702,0.9752,0.809093172,0.4354
0.05,0.9143279,0.7698,0.691184807,0.9754,0.809057731,0.4358
