self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.1,971,0.7337,0.708103295,0.7952,0.749128592,0.3278,0.818181818
0.1,981,0.7337,0.708103295,0.7952,0.749128592,0.3278,0.818181818
0.1,991,0.7338,0.708452211,0.7946,0.749057315,0.327,0.818181818
0.1,1001,0.7338,0.708452211,0.7946,0.749057315,0.327,0.818181818
0.1,1000,0.7338,0.708452211,0.7946,0.749057315,0.327,0.818181818
0.1,921,0.7335,0.707777185,0.7954,0.749034749,0.3284,0.818181818
0.1,931,0.7335,0.707777185,0.7954,0.749034749,0.3284,0.818181818
0.1,941,0.7335,0.707777185,0.7954,0.749034749,0.3284,0.818181818
0.28,91,0.7496,0.751511487,0.7458,0.74864485,0.2466,0.431818182
0.1,771,0.7323,0.705757307,0.7968,0.748520432,0.3322,0.818181818
0.28,61,0.7422,0.730666667,0.7672,0.748487805,0.2828,0.5
0.1,741,0.7321,0.705507349,0.7968,0.748379825,0.3326,0.818181818
0.1,751,0.7321,0.705507349,0.7968,0.748379825,0.3326,0.818181818
0.1,761,0.7321,0.705507349,0.7968,0.748379825,0.3326,0.818181818
0.08,1160,0.7308,0.702527203,0.8006,0.74836418,0.339,0.818181818
0.1,681,0.7319,0.705257568,0.7968,0.748239271,0.333,0.818181818
0.1,691,0.7319,0.705257568,0.7968,0.748239271,0.333,0.818181818
0.1,701,0.7319,0.705257568,0.7968,0.748239271,0.333,0.818181818
0.1,711,0.7319,0.705257568,0.7968,0.748239271,0.333,0.818181818
0.1,721,0.7319,0.705257568,0.7968,0.748239271,0.333,0.818181818
0.1,731,0.7319,0.705257568,0.7968,0.748239271,0.333,0.818181818
0.07,1160,0.7283,0.697252462,0.807,0.74812274,0.3504,0.863636364
0.1,661,0.7317,0.705007963,0.7968,0.74809877,0.3334,0.818181818
0.1,671,0.7317,0.705007963,0.7968,0.74809877,0.3334,0.818181818
0.1,651,0.7316,0.704883227,0.7968,0.748028539,0.3336,0.818181818
0.09,1160,0.7328,0.707782935,0.793,0.747972081,0.3274,0.772727273
0.1,1010,0.7333,0.709012722,0.7914,0.747944429,0.3248,0.795454545
0.1,1020,0.7333,0.709012722,0.7914,0.747944429,0.3248,0.795454545
0.1,1030,0.7333,0.709012722,0.7914,0.747944429,0.3248,0.795454545
0.1,1040,0.7333,0.709012722,0.7914,0.747944429,0.3248,0.795454545
0.28,11,0.6934,0.635018151,0.9096,0.747903305,0.5228,0.840909091
0.1,1130,0.7336,0.70984549,0.7902,0.747870528,0.323,0.795454545
0.1,1140,0.7336,0.70984549,0.7902,0.747870528,0.323,0.795454545
0.1,1150,0.7336,0.70984549,0.7902,0.747870528,0.323,0.795454545
0.1,1090,0.7333,0.709237668,0.7908,0.747801418,0.3242,0.795454545
0.1,1100,0.7333,0.709237668,0.7908,0.747801418,0.3242,0.795454545
0.1,1110,0.7335,0.709717981,0.7902,0.747799754,0.3232,0.795454545
0.1,1120,0.7335,0.709717981,0.7902,0.747799754,0.3232,0.795454545
0.28,51,0.7393,0.72418962,0.773,0.747799168,0.2944,0.5
0.1,1050,0.7332,0.709110473,0.7908,0.747730711,0.3244,0.795454545
0.1,1060,0.7332,0.709110473,0.7908,0.747730711,0.3244,0.795454545
0.1,1070,0.7332,0.709110473,0.7908,0.747730711,0.3244,0.795454545
0.1,1080,0.7332,0.709110473,0.7908,0.747730711,0.3244,0.795454545
0.14,221,0.7276,0.696613683,0.8064,0.747497219,0.3512,0.818181818
0.11,451,0.7293,0.700472111,0.8012,0.747457785,0.3426,0.863636364
0.14,201,0.7271,0.695607235,0.8076,0.747431745,0.3534,0.818181818
0.28,41,0.7383,0.722253311,0.7744,0.747418203,0.2978,0.522727273
0.14,211,0.7271,0.695742113,0.8072,0.747338209,0.353,0.818181818
0.11,781,0.7327,0.708549919,0.7906,0.747329615,0.3252,0.795454545
0.12,451,0.7314,0.705506217,0.7944,0.747318909,0.3316,0.863636364
0.11,401,0.7286,0.69912892,0.8026,0.747299814,0.3454,0.863636364
0.11,811,0.7327,0.708624709,0.7904,0.747281838,0.325,0.795454545
0.11,821,0.7327,0.708624709,0.7904,0.747281838,0.325,0.795454545
0.11,831,0.7327,0.708624709,0.7904,0.747281838,0.325,0.795454545
0.11,431,0.7287,0.699389712,0.8022,0.747275268,0.3448,0.863636364
0.11,441,0.7287,0.699389712,0.8022,0.747275268,0.3448,0.863636364
0.13,221,0.7255,0.692373315,0.8116,0.747260842,0.3606,0.818181818
0.11,951,0.7329,0.709179091,0.7896,0.747231949,0.3238,0.795454545
0.11,961,0.7329,0.709179091,0.7896,0.747231949,0.3238,0.795454545
0.11,361,0.7285,0.699007142,0.8026,0.747230239,0.3456,0.863636364
0.11,371,0.7285,0.699007142,0.8026,0.747230239,0.3456,0.863636364
0.11,381,0.7285,0.699007142,0.8026,0.747230239,0.3456,0.863636364
0.11,391,0.7285,0.699007142,0.8026,0.747230239,0.3456,0.863636364
0.11,791,0.7326,0.708497669,0.7904,0.747211193,0.3252,0.795454545
0.11,801,0.7326,0.708497669,0.7904,0.747211193,0.3252,0.795454545
0.11,411,0.7286,0.699267782,0.8022,0.747205663,0.345,0.863636364
0.11,421,0.7286,0.699267782,0.8022,0.747205663,0.345,0.863636364
0.13,211,0.7252,0.691822828,0.8122,0.747194112,0.3618,0.840909091
0.11,891,0.7328,0.709051724,0.7896,0.747161241,0.324,0.795454545
0.11,901,0.7328,0.709051724,0.7896,0.747161241,0.324,0.795454545
0.11,911,0.7328,0.709051724,0.7896,0.747161241,0.324,0.795454545
0.11,921,0.7328,0.709051724,0.7896,0.747161241,0.324,0.795454545
0.11,931,0.7328,0.709051724,0.7896,0.747161241,0.324,0.795454545
0.11,941,0.7328,0.709051724,0.7896,0.747161241,0.324,0.795454545
0.11,971,0.733,0.709532374,0.789,0.747159091,0.323,0.795454545
0.11,981,0.733,0.709532374,0.789,0.747159091,0.323,0.795454545
0.14,191,0.7259,0.693440658,0.8098,0.747116893,0.358,0.818181818
0.11,991,0.7331,0.709886548,0.7884,0.747086137,0.3222,0.795454545
0.11,1001,0.7331,0.709886548,0.7884,0.747086137,0.3222,0.795454545
0.11,1000,0.7331,0.709886548,0.7884,0.747086137,0.3222,0.795454545
0.11,841,0.7325,0.708520179,0.79,0.747044917,0.325,0.795454545
0.11,851,0.7325,0.708520179,0.79,0.747044917,0.325,0.795454545
0.11,861,0.7325,0.708520179,0.79,0.747044917,0.325,0.795454545
0.11,871,0.7325,0.708520179,0.79,0.747044917,0.325,0.795454545
0.11,881,0.7325,0.708520179,0.79,0.747044917,0.325,0.795454545
0.12,321,0.7296,0.701828411,0.7984,0.747005988,0.3392,0.863636364
0.13,201,0.7248,0.69128659,0.8124,0.746965796,0.3628,0.840909091
0.12,211,0.7231,0.687699815,0.8174,0.746961528,0.3712,0.863636364
0.09,631,0.7272,0.696607823,0.805,0.746891817,0.3506,0.863636364
0.06,1130,0.7218,0.685141903,0.8208,0.746860783,0.3772,0.909090909
0.06,1140,0.7218,0.685141903,0.8208,0.746860783,0.3772,0.909090909
0.06,1150,0.7218,0.685141903,0.8208,0.746860783,0.3772,0.909090909
0.12,361,0.7301,0.703232644,0.7962,0.746834256,0.336,0.863636364
0.12,371,0.7301,0.703232644,0.7962,0.746834256,0.336,0.863636364
0.12,381,0.7301,0.703232644,0.7962,0.746834256,0.336,0.863636364
0.12,391,0.7301,0.703232644,0.7962,0.746834256,0.336,0.863636364
0.12,401,0.7301,0.703232644,0.7962,0.746834256,0.336,0.863636364
0.12,331,0.7297,0.702378855,0.7972,0.746791569,0.3378,0.863636364
0.18,431,0.7438,0.738178976,0.7556,0.746787903,0.268,0.727272727
0.18,441,0.7438,0.738178976,0.7556,0.746787903,0.268,0.727272727
0.09,611,0.727,0.696366782,0.805,0.746753247,0.351,0.863636364
0.09,621,0.727,0.696366782,0.805,0.746753247,0.351,0.863636364
0.11,771,0.7318,0.707334526,0.7908,0.74674221,0.3272,0.795454545
0.12,411,0.7301,0.703376348,0.7958,0.746739232,0.3356,0.863636364
0.12,421,0.7301,0.703376348,0.7958,0.746739232,0.3356,0.863636364
0.12,431,0.7301,0.703376348,0.7958,0.746739232,0.3356,0.863636364
0.12,441,0.7301,0.703376348,0.7958,0.746739232,0.3356,0.863636364
0.06,1120,0.7216,0.684913218,0.8208,0.746724891,0.3776,0.909090909
0.13,231,0.7255,0.693164297,0.8092,0.746701117,0.3582,0.818181818
0.13,241,0.7255,0.693164297,0.8092,0.746701117,0.3582,0.818181818
0.18,361,0.7431,0.736432601,0.7572,0.746671926,0.271,0.727272727
0.18,371,0.7431,0.736432601,0.7572,0.746671926,0.271,0.727272727
0.11,681,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,691,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,701,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,711,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,721,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,731,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,741,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,751,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.11,761,0.7317,0.707208013,0.7908,0.746671702,0.3274,0.795454545
0.12,221,0.7232,0.688322646,0.8158,0.746659345,0.3694,0.863636364
0.13,191,0.7236,0.689170897,0.8146,0.746654445,0.3674,0.863636364
0.08,631,0.7242,0.69045192,0.8128,0.74664707,0.3644,0.863636364
0.14,231,0.7275,0.697654214,0.803,0.746629475,0.348,0.818181818
0.14,241,0.7275,0.697654214,0.803,0.746629475,0.348,0.818181818
0.13,321,0.7306,0.704723011,0.7938,0.746613995,0.3326,0.818181818
0.06,1110,0.7214,0.684684685,0.8208,0.746589049,0.378,0.909090909
