self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.09,1200,0.7439,0.719058739,0.8006,0.757641715,0.3128,0.854976767
0.09,1210,0.7439,0.719058739,0.8006,0.757641715,0.3128,0.854976767
0.09,1220,0.7439,0.719058739,0.8006,0.757641715,0.3128,0.854976767
0.11,491,0.7437,0.718565022,0.8012,0.757635934,0.3138,0.853264857
0.11,501,0.7437,0.718565022,0.8012,0.757635934,0.3138,0.853264857
0.11,511,0.7437,0.718565022,0.8012,0.757635934,0.3138,0.853264857
0.14,431,0.7481,0.730020397,0.7874,0.757625325,0.2912,0.84250428
0.14,441,0.7481,0.730020397,0.7874,0.757625325,0.2912,0.84250428
0.1,821,0.7431,0.717092338,0.803,0.757618643,0.3168,0.856444118
0.09,1230,0.7439,0.719137466,0.8004,0.757595835,0.3126,0.854976767
0.09,1240,0.7439,0.719137466,0.8004,0.757595835,0.3126,0.854976767
0.09,1250,0.7439,0.719137466,0.8004,0.757595835,0.3126,0.854976767
0.09,1260,0.7439,0.719137466,0.8004,0.757595835,0.3126,0.854976767
0.09,1270,0.7439,0.719137466,0.8004,0.757595835,0.3126,0.854976767
0.1,791,0.743,0.716886826,0.8032,0.757592907,0.3172,0.856688677
0.1,801,0.743,0.716886826,0.8032,0.757592907,0.3172,0.856688677
0.1,871,0.7431,0.717169912,0.8028,0.757572898,0.3166,0.856444118
0.1,881,0.7431,0.717169912,0.8028,0.757572898,0.3166,0.856444118
0.11,461,0.7436,0.718436155,0.8012,0.757564297,0.314,0.853264857
0.11,471,0.7436,0.718436155,0.8012,0.757564297,0.314,0.853264857
0.11,481,0.7436,0.718436155,0.8012,0.757564297,0.314,0.853264857
0.1,781,0.7429,0.716758879,0.8032,0.757521456,0.3174,0.856688677
0.11,661,0.745,0.722081218,0.7966,0.757512362,0.3066,0.850085596
0.11,671,0.745,0.722081218,0.7966,0.757512362,0.3066,0.850085596
0.08,831,0.7384,0.705943331,0.8172,0.757508343,0.3404,0.876008804
0.09,651,0.74,0.709716882,0.8122,0.757507928,0.3322,0.867204696
0.1,831,0.743,0.717041801,0.8028,0.757501415,0.3168,0.856444118
0.1,841,0.743,0.717041801,0.8028,0.757501415,0.3168,0.856444118
0.1,851,0.743,0.717041801,0.8028,0.757501415,0.3168,0.856444118
0.1,861,0.743,0.717041801,0.8028,0.757501415,0.3168,0.856444118
0.1,1160,0.7446,0.721077368,0.7978,0.757500949,0.3086,0.850819271
0.12,1200,0.7524,0.742226488,0.7734,0.757492654,0.2686,0.838346784
0.12,1210,0.7524,0.742226488,0.7734,0.757492654,0.2686,0.838346784
0.12,1220,0.7524,0.742226488,0.7734,0.757492654,0.2686,0.838346784
0.14,421,0.7479,0.729749768,0.7874,0.757479557,0.2916,0.84250428
0.09,1280,0.7438,0.719086988,0.8002,0.757478228,0.3126,0.854976767
0.09,1320,0.7438,0.719165768,0.8,0.757432304,0.3124,0.854976767
0.09,1330,0.7438,0.719165768,0.8,0.757432304,0.3124,0.854976767
0.12,1170,0.7523,0.742084053,0.7734,0.75741847,0.2688,0.838346784
0.12,1180,0.7523,0.742084053,0.7734,0.75741847,0.2688,0.838346784
0.12,1190,0.7523,0.742084053,0.7734,0.75741847,0.2688,0.838346784
0.14,411,0.7478,0.729614529,0.7874,0.757406695,0.2918,0.84250428
