self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.11,781,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,791,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,801,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,811,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,821,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,831,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,841,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,851,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,861,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,871,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.11,881,0.736,0.708186309,0.8028,0.752530934,0.3308,0.929098966
0.42,21,0.7554,0.761466011,0.7438,0.75252934,0.233,0.917282127
0.09,781,0.7334,0.702182952,0.8106,0.752506498,0.3438,0.937961595
0.09,791,0.7334,0.702182952,0.8106,0.752506498,0.3438,0.937961595
0.09,801,0.7334,0.702182952,0.8106,0.752506498,0.3438,0.937961595
0.08,781,0.7312,0.697269625,0.8172,0.752486188,0.3548,0.946824225
0.08,791,0.7312,0.697269625,0.8172,0.752486188,0.3548,0.946824225
0.08,801,0.7312,0.697269625,0.8172,0.752486188,0.3548,0.946824225
0.1,491,0.7332,0.701799931,0.811,0.752458712,0.3446,0.933530281
0.1,501,0.7332,0.701799931,0.811,0.752458712,0.3446,0.933530281
0.1,511,0.7332,0.701799931,0.811,0.752458712,0.3446,0.933530281
0.1,521,0.7332,0.701799931,0.811,0.752458712,0.3446,0.933530281
0.1,461,0.7331,0.701608718,0.8112,0.752434839,0.345,0.933530281
0.1,471,0.7331,0.701608718,0.8112,0.752434839,0.345,0.933530281
0.1,481,0.7331,0.701608718,0.8112,0.752434839,0.345,0.933530281
0.12,451,0.7353,0.706729924,0.8044,0.752408568,0.3338,0.927621861
0.11,771,0.7358,0.707936508,0.8028,0.752389878,0.3312,0.929098966
0.09,771,0.7332,0.70193973,0.8106,0.752366809,0.3442,0.937961595
0.11,491,0.7344,0.704751922,0.8068,0.75233122,0.338,0.932053176
0.11,501,0.7344,0.704751922,0.8068,0.75233122,0.338,0.932053176
0.11,511,0.7344,0.704751922,0.8068,0.75233122,0.338,0.932053176
0.11,521,0.7344,0.704751922,0.8068,0.75233122,0.338,0.932053176
0.08,771,0.7309,0.696912843,0.8172,0.752278376,0.3554,0.946824225
0.11,461,0.7343,0.704628821,0.8068,0.752261072,0.3382,0.932053176
0.11,471,0.7343,0.704628821,0.8068,0.752261072,0.3382,0.932053176
0.11,481,0.7343,0.704628821,0.8068,0.752261072,0.3382,0.932053176
0.12,951,0.7375,0.712243074,0.797,0.752241623,0.322,0.926144756
0.12,961,0.7375,0.712243074,0.797,0.752241623,0.322,0.926144756
0.12,971,0.7375,0.712243074,0.797,0.752241623,0.322,0.926144756
0.12,981,0.7375,0.712243074,0.797,0.752241623,0.322,0.926144756
0.1,431,0.7317,0.698747641,0.8146,0.752239357,0.3512,0.933530281
0.1,441,0.7317,0.698747641,0.8146,0.752239357,0.3512,0.933530281
0.14,421,0.737,0.711079444,0.7984,0.752214057,0.3244,0.926144756
0.11,411,0.7328,0.701314424,0.811,0.752179559,0.3454,0.933530281
0.11,421,0.7328,0.701314424,0.811,0.752179559,0.3454,0.933530281
0.12,891,0.7374,0.712115797,0.797,0.75217063,0.3222,0.926144756
0.12,901,0.7374,0.712115797,0.797,0.75217063,0.3222,0.926144756
0.12,911,0.7374,0.712115797,0.797,0.75217063,0.3222,0.926144756
0.12,921,0.7374,0.712115797,0.797,0.75217063,0.3222,0.926144756
0.12,931,0.7374,0.712115797,0.797,0.75217063,0.3222,0.926144756
0.12,941,0.7374,0.712115797,0.797,0.75217063,0.3222,0.926144756
0.14,401,0.7369,0.710952805,0.7984,0.752143194,0.3246,0.926144756
0.14,411,0.7369,0.710952805,0.7984,0.752143194,0.3246,0.926144756
0.1,701,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
0.1,711,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
0.1,721,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
0.1,731,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
